ID	TEXT	INTENT	INTENT_ID
2337	find me the documentary a winter of cyclists	SearchCreativeWork	5
2732	i d like to see the the gathering storm tv series	SearchCreativeWork	5
11481	what will the weather be in corcovado national park on december the fifth	GetWeather	2
11482	what s the wather in coleville  kenya	GetWeather	2
5785	play the greatest 1972 album by wes dakus	PlayMusic	3
4079	is there a movie theatre showing last cab to darwin today	SearchScreeningEvent	6
7973	proceed with music from 2003 	PlayMusic	3
3598	what are the movie schedules	SearchScreeningEvent	6
4180	i want to see the trailer for australian economic history review	SearchCreativeWork	5
2200	add madlib invazion to my prog rock monsters list	AddToPlaylist	0
802	give me the schedule for animated movies at the nearest cinema	SearchScreeningEvent	6
4251	show movie times in north american cinemas	SearchScreeningEvent	6
10056	i need a table in iron gates in one minute  at the weathervane restaurant	BookRestaurant	1
12924	what is the weather for charlotte hall saint kitts and nevis	GetWeather	2
7968	please get me infernal devices game 	SearchCreativeWork	5
6284	what is the weather forecast for maryland	GetWeather	2
11263	what will the weather be in allenwood	GetWeather	2
7438	what is the movie schedules at consolidated theatres	SearchScreeningEvent	6
10746	give this essay 1 out of 6 	RateBook	4
9027	put an album by max richter into my this is rosana playlist  	AddToPlaylist	0
1315	showtimes for butterfly on a wheel 	SearchScreeningEvent	6
6711	is the strange case of the end of civilization as we know it playing at the movie theatre	SearchScreeningEvent	6
8870	what weather is predicted for loyalhanna	GetWeather	2
3174	my step aunt and i want to go cheese fries at the tavern	BookRestaurant	1
9268	rate this textbook 5 points out of 6 	RateBook	4
5684	i want movie times for fox theatres	SearchScreeningEvent	6
7035	i d like to see showings for all the way home at kerasotes theatres 	SearchScreeningEvent	6
10811	i need reservations for next autumn in belgium at a highly rated diner 	BookRestaurant	1
7876	show weather forecast for lewis center	GetWeather	2
10991	give this textbook 0 of 6 stars	RateBook	4
5136	buy novel brokeback mountain	SearchCreativeWork	5
2191	add irish heartbeat to my trapeo playlist	AddToPlaylist	0
8353	play me a nineties song by joseph genaro	PlayMusic	3
3968	play tom jones album from the twenties	PlayMusic	3
9939	find my only wish in some form of creative work	SearchCreativeWork	5
11134	book seating at a restaurant in topton	BookRestaurant	1
4309	rate this novel 4 points out of 6	RateBook	4
9860	rate the current essay three of 6 points	RateBook	4
9228	please play casino boogie	PlayMusic	3
9583	i need to book a restaurant for eight nearby limerick one year from now that serves jerky 	BookRestaurant	1
1039	a conspiracy of paper deserves a solid 3	RateBook	4
3524	what s the weather this summer in djibouti	GetWeather	2
1043	i give the current textbook 0 of 6 points	RateBook	4
4262	find the schedule for films in the neighborhood 	SearchScreeningEvent	6
5736	show me the advocate	SearchCreativeWork	5
10592	find the carrousel saga	SearchCreativeWork	5
12022	book a reservation for six people at a churrascaria restaurant in cook islands one minute from now	BookRestaurant	1
12482	play party ben on slacker	PlayMusic	3
5510	open spotify and play a song from the twenties by richard harvey	PlayMusic	3
3959	find under night in-birth	SearchCreativeWork	5
10011	show me the closest cinema playing movies 	SearchScreeningEvent	6
8465	book a table for three at a middle eastern gastropub	BookRestaurant	1
1889	add maschi e altri to my this is john williams	AddToPlaylist	0
2789	i want to world of warcraft: tides of darkness 	SearchCreativeWork	5
2903	what is the weather going to be like in epleys in south georgia and the south sandwich islands in 11 months	GetWeather	2
9423	will it be overcast in luxembourg in fourteen seconds 	GetWeather	2
12420	where can i purchase the saga the second life of samuel tyne	SearchCreativeWork	5
10476	put a l lloyd on gaming anthems	AddToPlaylist	0
4622	give this book 1 stars 	RateBook	4
6695	add all bad to the summer of love playlist  	AddToPlaylist	0
827	look up the baltic times picture	SearchCreativeWork	5
10802	i need a reservation for a restaurant in bangladesh on feb  the 11th  2032	BookRestaurant	1
3779	look for every little crook and nanny	SearchCreativeWork	5
8437	put another artist in my opera 100 spotify picks playlist  	AddToPlaylist	0
9077	add rating of 5 to this novel	RateBook	4
445	what is the weather forecast for wolin national park three seconds from now	GetWeather	2
1995	play addicted to you by hank ballard	PlayMusic	3
8070	add this david cole track to my totally stress free	AddToPlaylist	0
11907	book a restaurant in satanta that has highly rated northeastern for 10	BookRestaurant	1
7536	give 3 out of 6 stars to this essay	RateBook	4
5211	book a spot for marlene  jordan and i on oct  the 6th	BookRestaurant	1
12731	rate this book 5 of 6 points	RateBook	4
1017	play new teo macero	PlayMusic	3
2497	give 4 out of 6 stars to current chronicle	RateBook	4
4642	please rate this book and album 4 to 6 stars 	RateBook	4
4485	what s the weather going to be like at my current spot at 7 am	GetWeather	2
7486	i rate 4 of 6 points for this textbook	RateBook	4
7306	book a restaurant for ten people  	BookRestaurant	1
12221	can i get the movie schedule for goodrich quality theaters	SearchScreeningEvent	6
4357	book a restaurant close to grant av	BookRestaurant	1
11157	show andy williams sings steve allen tv show	SearchCreativeWork	5
4912	when is up the yangtze playing at goodrich quality theaters	SearchScreeningEvent	6
615	will it be hotter netherlands antilles flats on april the 27th	GetWeather	2
11698	lets get a table for 10 at space aliens grill & bar	BookRestaurant	1
11842	i want to put this song in my new boots playlist	AddToPlaylist	0
12656	is it supposed to hail in ny	GetWeather	2
987	out of 6  i give the following book zero 	RateBook	4
11333	book a table for me and savannah in lauderdale lakes	BookRestaurant	1
3822	add this track to my this is thomas rhett playlist	AddToPlaylist	0
8359	show me movie times for southern theatres	SearchScreeningEvent	6
1323	find long hello and short goodbye  a movie	SearchCreativeWork	5
11665	find the closest starting now movie house with animated movies	SearchScreeningEvent	6
8530	book me a table for one at blue ribbon barbecue	BookRestaurant	1
12958	show me the best of: volume 1 tv series	SearchCreativeWork	5
10876	play a box of birds trailer	SearchCreativeWork	5
12195	tell me the weather forecast for france	GetWeather	2
2104	book a table at top pot doughnuts in 16 hours for 5	BookRestaurant	1
8428	book a restaurant in town not far from here for me and my mother in law 	BookRestaurant	1
1064	add this track by clem burke to my atmospheric black metal playlist	AddToPlaylist	0
11485	add changes & things to hot 50 playlist	AddToPlaylist	0
12769	i give the thibaults a 1 	RateBook	4
7845	find me the movie schedules	SearchScreeningEvent	6
11525	rate the purcell papers two out of 6 stars	RateBook	4
1209	book me a bar that s highly rated for georgia and i in burkina	BookRestaurant	1
6823	is there going to be a depression in my current location on nov  the ninth	GetWeather	2
2	i give this current textbook a rating value of 1 and a best rating of 6	RateBook	4
3021	is it warm faraway in niger	GetWeather	2
8167	what is it like on 7/10/2023 in the current place	GetWeather	2
5949	show me the album apache axis2	SearchCreativeWork	5
5451	find the world is ours at a movie theatre	SearchScreeningEvent	6
12366	show me the schedule of a man  a woman  and a bank in nearest neighborhood cinema group	SearchScreeningEvent	6
10912	i d like to find the book called the years	SearchCreativeWork	5
2964	book a reservation for seven people at a bakery in osage city	BookRestaurant	1
1607	add the tune from leena peisa to my amor amor playlist 	AddToPlaylist	0
11193	can you add something by faultline to jannie s strength of street knowledge playlist	AddToPlaylist	0
8713	play the next ep by video game pianist on netflix	PlayMusic	3
1083	will it be colder in tallgrass prairie national preserve	GetWeather	2
9	book a spot for 3 in mt	BookRestaurant	1
5044	add artist fabri fibra to this is earth  wind & fire	AddToPlaylist	0
7548	find the tv series the parent trap iv: hawaiian honeymoon	SearchCreativeWork	5
5861	show movie schedules for animated movies playing close by now	SearchScreeningEvent	6
9507	find saga hamilton c shell	SearchCreativeWork	5
12338	where can i view the photograph of johnny cool	SearchCreativeWork	5
4997	book a brasserie that serves mezzes in iowa 	BookRestaurant	1
6483	i want another song in the women of latin music playlist  	AddToPlaylist	0
3953	find a table for one at a popular churrascaria for three weeks from now	BookRestaurant	1
3951	add song by emmy rossum to hit rewind	AddToPlaylist	0
8785	what is the weather like in colorado	GetWeather	2
3481	i want to eat at a bakery with deidre and rosa in jersey 	BookRestaurant	1
11045	play falco on zvooq for good hit	PlayMusic	3
2177	book a reservation for a brasserie serving soupe in tokelau	BookRestaurant	1
10128	i want to listen to the soundtrack adobe digital editions	SearchCreativeWork	5
4732	book a restaurant for a meal for 4 people 	BookRestaurant	1
4699	play a top ryuichi kawamura chant on groove shark	PlayMusic	3
6545	find a book called environment and behavior 	SearchCreativeWork	5
12365	what movies are playing at warren theatres	SearchScreeningEvent	6
1585	put ares in my canadian country playlist	AddToPlaylist	0
6537	play itunes  songs by gerard way	PlayMusic	3
117	play a scott lafaro soundtrack	PlayMusic	3
4188	when is the great question playing at the closest movie house	SearchScreeningEvent	6
3471	where can i find the jkt48 school	SearchCreativeWork	5
10680	read the open ecology journal	SearchCreativeWork	5
1853	rate political liberalism 1 out 6 stars	RateBook	4
8395	book a spot at the top-rated pub in garner	BookRestaurant	1
6188	i give the alchemyst: the secrets of the immortal nicholas flamel 2 out of 6 stars 	RateBook	4
3837	rate cock and bull 5 of 6 points	RateBook	4
4937	what is the movie schedules for animated movies nearby	SearchScreeningEvent	6
11550	add some patrick stump to maritza s disco fever list	AddToPlaylist	0
12868	where is priorities on parade playing	SearchScreeningEvent	6
3355	book me a bar where i can get a bear claw in as	BookRestaurant	1
8666	rate a conspiracy of paper  4 of 6	RateBook	4
1290	book a spot for nona gray  myrtle and alison at a top-rated brasserie that is distant from wilson av on nov  the 4th  2030 that serves ouzeri	BookRestaurant	1
5776	find a soundtrack called fast as you	SearchCreativeWork	5
438	add tune to cleaning the house	AddToPlaylist	0
8588	play make the cowboy robots cry by sabin rai on vimeo	PlayMusic	3
5410	add brian may to my reggae infusions list	AddToPlaylist	0
10432	find a book called the polish bride 	SearchCreativeWork	5
12843	what is the movie schedule at the imax corporation three minutes from now	SearchScreeningEvent	6
11539	what is the movie schedule at mjr theatres	SearchScreeningEvent	6
4517	find a table at a restaurant in bynum ca at 09:59 pm	BookRestaurant	1
3390	when and where is invitation to the waltz playing 	SearchScreeningEvent	6
10201	rate the current novel 5 of 6 points	RateBook	4
12818	add song to rocksteady playlist	AddToPlaylist	0
538	book me top-rated restaurant for 9 members for midnight at fair bluff ri	BookRestaurant	1
2617	what s the nearest movie house showing their last love affair	SearchScreeningEvent	6
12718	add shangri-la to the african heat playlist 	AddToPlaylist	0
866	add album to bajo las estrellas	AddToPlaylist	0
3932	which is the nearest cinema showing movies that start in nineteen seconds	SearchScreeningEvent	6
1428	what is the weather like in detroit lakes	GetWeather	2
6429	play steve harris false gestures for a devious public album	PlayMusic	3
4726	show weather forcast for t h  stone memorial st  joseph peninsula state park on one hour from now	GetWeather	2
5711	what time could i see a mile in his shoes	SearchScreeningEvent	6
4686	show me the picture nothin	SearchCreativeWork	5
9477	i would give the northern reaches a rating of one	RateBook	4
4552	i want to find a restaurant that has a table for two at 5 am	BookRestaurant	1
9473	what is the weather forecast in spaulding morocco	GetWeather	2
4046	find the great hydration  a tv series	SearchCreativeWork	5
7251	what will the weather be here on dec  25th	GetWeather	2
7724	listen to vertexguy track	PlayMusic	3
7154	play the sound track by ferry corsten	PlayMusic	3
8162	book an outdoor restaurant 	BookRestaurant	1
449	add this artist to my jazz playlist	AddToPlaylist	0
2126	i d like the movie schedules nearby me for animated movies	SearchScreeningEvent	6
7945	make a reservation for 8 at a diner that serves haystack	BookRestaurant	1
608	add track nature noise to my playlist	AddToPlaylist	0
12930	my feelin  good playlist needs some mai selim in it  	AddToPlaylist	0
10516	what is the weather like in texas	GetWeather	2
7134	when was the album start a fire released	SearchCreativeWork	5
173	show the philosophy and phenomenological research saga	SearchCreativeWork	5
5064	rate this essay four	RateBook	4
9442	i give a rating of four to this textbook 	RateBook	4
12688	will there be a snowstorm in slick  or four hours from now	GetWeather	2
6518	add this artist to spain top 50	AddToPlaylist	0
10094	what s the weather forecast in humphrey	GetWeather	2
5958	i d like to watch abbott and costello meet captain kidd at the nearest cinema	SearchScreeningEvent	6
12262	show me the schedule of movie shadow of a woman	SearchScreeningEvent	6
4047	what cinema is the closest showing movies	SearchScreeningEvent	6
2646	add exit to i love my 80 s rollerdisco list	AddToPlaylist	0
5043	what will the weather be in wakarusa	GetWeather	2
5383	will it be colder in connorville 	GetWeather	2
12710	i m looking for the television show titled the lonergan review	SearchCreativeWork	5
10789	what are the movie schedules at arclight hollywood	SearchScreeningEvent	6
12260	give a 4 star rating to fear and loathing on the campaign trail ’72	RateBook	4
3783	can you play that last ep from the twenties	PlayMusic	3
795	will there be snowfall in ky	GetWeather	2
5869	i want to hear a top ten soundtrack from 1984 by shinehead	PlayMusic	3
5858	play goldie hill s record on google music 	PlayMusic	3
2970	rate the current saga a two	RateBook	4
6111	i d like to watch movies close by	SearchScreeningEvent	6
2023	rate this book 3 stars	RateBook	4
9083	find the crucible of man: something wicked part 2 	SearchCreativeWork	5
6431	tell me the weather forecast thirteen seconds from now in ukraine	GetWeather	2
10110	the next essay gets 2 out of 6 stars	RateBook	4
10825	where can i find the tv show a step away	SearchCreativeWork	5
6227	this chronicle rates a one for first contact	RateBook	4
7095	show the blue meaning television show	SearchCreativeWork	5
11972	i wish to add this album to the dinner playlist	AddToPlaylist	0
5128	add this track to my playlist it s ok to like jazz	AddToPlaylist	0
11206	rate current novel two stars	RateBook	4
6812	play a music theme by anna nikolajewna jessipowa	PlayMusic	3
8073	my brother in law and i would like to go to guinea-bissau for food	BookRestaurant	1
1327	can you add something by the artist paul cargnello to my chill tracks playlist	AddToPlaylist	0
9905	can i give the book the saga of seven suns a four out of 6 stars	RateBook	4
9075	can i have the movie schedules	SearchScreeningEvent	6
9472	will it be freezing in new preston venezuela	GetWeather	2
1790	will it be warm in chicamocha national park	GetWeather	2
5559	add the artist to the latin jazz playlist 	AddToPlaylist	0
4881	is it going to be chilly on 12/13/2025 in haugan pakistan	GetWeather	2
12403	what will the weather be like 20 minutes from now in homestead meadows in martinique	GetWeather	2
12091	i d like to eat at a tea house with 3 people	BookRestaurant	1
553	i d like seats for five at a place in verden right now	BookRestaurant	1
11046	add this album to my blues playlist	AddToPlaylist	0
9628	rate the life and loves of a she-devil two stars	RateBook	4
9496	add funtwo to disco fever track	AddToPlaylist	0
4436	find the angry birds movie	SearchCreativeWork	5
3017	add picasso baby to digster reggae playlist	AddToPlaylist	0
12541	book a jewish churrascaria in minnesota for 9 people 	BookRestaurant	1
3831	rate the daughter of the empire three out of 6	RateBook	4
10248	add top 100 indie tracks on spotify to my track	AddToPlaylist	0
5997	what time is last exit to brooklyn playing at movie house	SearchScreeningEvent	6
8060	what is the forecast for bad branch falls state nature preserve for in 1 hour and 14 seconds	GetWeather	2
7532	add time flies 1994-2009 to the jazzy romance playlist	AddToPlaylist	0
9307	please give me information on when prisoner of zenda will be shown 	SearchScreeningEvent	6
7357	book a spot for selma and molly at a steakhouse with saucisse that is close-by mcsherrystown	BookRestaurant	1
7977	need the saga called the black lamp	SearchCreativeWork	5
8970	play the thirties soundtrack by ghader abdollahzadeh on youtube	PlayMusic	3
7139	show movie crossgenesis	SearchCreativeWork	5
7734	i need another artist in the new indie mix playlist  	AddToPlaylist	0
8201	play calico skies by john feinstein with netflix	PlayMusic	3
6639	give the current part of the series 1 points 	RateBook	4
4883	add artist to laundry	AddToPlaylist	0
8299	i give the caxtons chronicle 1 out of 6 stars 	RateBook	4
6248	find movie schedules for loews cineplex	SearchScreeningEvent	6
8852	rate this novel four stars	RateBook	4
11061	i m looking for a picture of fresh air	SearchCreativeWork	5
9996	show me the movie times at star theatres	SearchScreeningEvent	6
10935	is there snowfall in zec mitchinamecus at 13	GetWeather	2
7348	play the garden of allah  from wade mainer	PlayMusic	3
8044	play my trapeo playlist 	PlayMusic	3
5479	are there any painting of the 1st concert oh yeah 1999	SearchCreativeWork	5
8627	rate the tom thomson mystery 1 stars	RateBook	4
2735	play giovanni battista guadagnini s 1982 tracks 	PlayMusic	3
8819	look for the high noon tv show	SearchCreativeWork	5
6274	play ballad music by jeff lynne 	PlayMusic	3
65	rate this book 0 out of 6	RateBook	4
1586	play tuomas holopainen s the 21 project 	PlayMusic	3
5001	is the swan available to watch at the movie house now	SearchScreeningEvent	6
7626	go to cali fire and add refrain to my playlist	AddToPlaylist	0
3187	find a reservation for mar  20th in winnie at any restaurant	BookRestaurant	1
7447	in nh will it be chillier in west york at noon	GetWeather	2
2427	i would give sixty lights chronicle a rating of five and a best rating of 6	RateBook	4
9137	i d rate the chronicle called the art of loving 3 points out of 6	RateBook	4
12764	play tad kinchla soundtrack	PlayMusic	3
11800	rate this book four stars out of 6	RateBook	4
8560	where is the tv show bomberman land touch 2	SearchCreativeWork	5
7131	i d like to watch movies at amco entertainment	SearchScreeningEvent	6
7960	find the schedule for the kentuckians 	SearchScreeningEvent	6
5803	will there be a depression here on october 26	GetWeather	2
7151	search for the painting smart money	SearchCreativeWork	5
12519	what is the weather in lloyd equatorial guinea	GetWeather	2
8253	book a restaurant for six in mp	BookRestaurant	1
321	where can i see the show kind of glue	SearchCreativeWork	5
9790	play the latest joan baez 	PlayMusic	3
4506	play a song off ian stuart donaldson s nature nurture album on itunes	PlayMusic	3
10364	rate the principle of hope 1 out of 6 stars	RateBook	4
6838	can you look for the creative work called no gravity	SearchCreativeWork	5
8998	find the schedule for vanishing of the bees at a movie house 	SearchScreeningEvent	6
1419	what movies are showing at fox theatres at 11 am	SearchScreeningEvent	6
4420	play ecstatic	PlayMusic	3
1413	what s the weather going to be one hour from now in taiwan	GetWeather	2
9082	what is the storm forecast for now in jordan	GetWeather	2
1904	show me movie times for one minute from now	SearchScreeningEvent	6
5474	give setting free the bears series a four out of 6 stars rating 	RateBook	4
257	what is the forecast for west virginia will it be snowy	GetWeather	2
12681	what time can i see the half naked truth	SearchScreeningEvent	6
10395	can i get the the showtimes for the jade faced assassin cinema	SearchScreeningEvent	6
12738	what s the weather forecast for hooven  lithuania on national grandparents day	GetWeather	2
5862	i wish to hear the playlist estado de ánimo on last fm 	PlayMusic	3
7657	please make reservations for three at a kosher taverna nearby our secondary residence 	BookRestaurant	1
1109	add album to mellow bars	AddToPlaylist	0
843	rate competitors 2 stars out of 6	RateBook	4
5289	i want to add in the mood to my playlist called my folksy love	AddToPlaylist	0
9935	can you get me the all night long 3: the final chapter novel	SearchCreativeWork	5
12694	where is the toxic avenger ii playing	SearchScreeningEvent	6
6317	play fais les backs by sarah geronimo on youtube	PlayMusic	3
209	add slave to the rhythm to the playlist massive soca hits	AddToPlaylist	0
10171	book me a table at the restaurant at meadowood within the same area in kentucky	BookRestaurant	1
10177	for the book the conduct of major maxim i give a five of 6 rating	RateBook	4
4857	find the album follow that camel	SearchCreativeWork	5
4702	add the artist jamie t to hallie s winter music playlist	AddToPlaylist	0
8054	play a ballad by giorgio moroder	PlayMusic	3
8664	what is the southern shops forecast for warm temps	GetWeather	2
6570	is it forecast to be stormy close to nimule-nationalpark 1 hour from now	GetWeather	2
9986	find national amusements showing the sea is behind	SearchScreeningEvent	6
10389	play some ven a mi	PlayMusic	3
5305	let me know how the weather will be in rainelle at night 	GetWeather	2
12615	i want to find an oyster bar with tetrazzini for 9 people	BookRestaurant	1
10546	the revolution script should have a rating value of three and a best rating of 6	RateBook	4
2601	give zero out of 6 points to mr american	RateBook	4
9616	can you add don moye to my pop playlist	AddToPlaylist	0
2725	add eric johnson song to my the refugee playlist playlist	AddToPlaylist	0
6130	play some music from roberto carlos	PlayMusic	3
4298	i want to rate the children of this earth chronicle a rating value of 1 and a best rating of 6	RateBook	4
1727	book a table in fairview neighboring the area	BookRestaurant	1
10328	book a spot for 3 at a bar in antarctica	BookRestaurant	1
8449	what will the weather be one hour from now in as	GetWeather	2
6336	i would rate this book chronicle  3 out of 5 stars 	RateBook	4
