ID	TEXT	INTENT	SLOTS	INTENT_ID	SLOTS_ID
3234	what is your cheapest flight from pittsburgh to denver	atis_flight	O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 30 0 0 71 0 112
3833	what is the cheapest flight from long beach to memphis	atis_flight	O O O B-cost_relative O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	9	0 0 0 30 0 0 71 72 0 112
902	show me all flights from san diego to phoenix on a boeing 737	atis_flight	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-aircraft_code	9	0 0 0 0 0 71 72 0 112 0 0 0 1
3185	what is the earliest flight from boston to dallas fort worth leaving august eighth	atis_flight	O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-depart_date.month_name B-depart_date.day_number	9	0 0 0 61 0 0 71 0 112 113 113 0 39 37
3006	what's the earliest flight from boston to philadelphia	atis_flight	O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name	9	0 0 61 0 0 71 0 112
814	what does us stand for	atis_abbreviation	O O B-airline_code O O	0	0 0 2 0 0
1144	please list the flights from ontario california to orlando florida	atis_flight	O O O O O B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name B-toloc.state_name	9	0 0 0 0 0 71 74 0 112 116
1245	i need a flight from new york to toronto thursday may six arriving by noon	atis_flight	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number O B-arrive_time.time_relative B-arrive_time.time	9	0 0 0 0 0 71 72 0 112 36 39 37 0 23 21
1933	what is the meaning of restriction ap80	atis_abbreviation	O O O O O O B-restriction_code	0	0 0 0 0 0 0 85
4320	i'd like to fly round trip from boston to pittsburgh	atis_flight	O O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 96 97 0 71 0 112
1339	show me all flights on southwest airlines from san diego to san francisco	atis_flight	O O O O O B-airline_name I-airline_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	9	0 0 0 0 0 3 4 0 71 72 0 112 113
3321	show me the flights from boston to pittsburgh	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 0 71 0 112
927	what flights are available on sunday to pittsburgh from san francisco	atis_flight	O O O O O B-depart_date.day_name O B-toloc.city_name O B-fromloc.city_name I-fromloc.city_name	9	0 0 0 0 0 36 0 112 0 71 72
2527	show all flights from pittsburgh to san francisco	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	9	0 0 0 0 71 0 112 113
2157	what flights go from newark to boston after 5 pm	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time	9	0 0 0 0 71 0 112 52 50 51
4438	what times does continental depart from boston to san francisco	atis_flight_time	O B-flight_time O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	11	0 66 0 3 0 0 71 0 112 113
1888	what are the flights from boston to san francisco leaving tomorrow	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.today_relative	9	0 0 0 0 0 71 0 112 113 0 40
474	what flights do you have from boston to pittsburgh on wednesday of next week after 6 pm	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_date.date_relative O B-depart_time.time_relative B-depart_time.time I-depart_time.time	9	0 0 0 0 0 0 71 0 112 0 36 0 35 0 52 50 51
1046	i'd like to book a flight from san diego to toronto	atis_flight	O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 0 0 0 71 72 0 112
3981	list the flights arriving in baltimore from boston before 10 am on august third	atis_flight	O O O O O B-toloc.city_name O B-fromloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-arrive_date.month_name B-arrive_date.day_number	9	0 0 0 0 0 112 0 71 23 21 22 0 12 10
1010	list the american airlines flights from dallas to san francisco	atis_flight	O O B-airline_name I-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	9	0 0 3 4 0 0 71 0 112 113
934	show me the flights from pittsburgh to baltimore arriving in baltimore on june fourteenth	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name O B-arrive_date.month_name B-arrive_date.day_number	9	0 0 0 0 0 71 0 112 0 0 112 0 12 10
2379	find the earliest breakfast flight from boston to oakland	atis_flight	O O B-flight_mod B-meal_description O O B-fromloc.city_name O B-toloc.city_name	9	0 0 61 79 0 0 71 0 112
1318	what is the earliest flight departing san francisco and arriving in boston on november ninth	atis_flight	O O O B-flight_mod O O B-fromloc.city_name I-fromloc.city_name O O O B-toloc.city_name O B-arrive_date.month_name B-arrive_date.day_number	9	0 0 0 61 0 0 71 72 0 0 0 112 0 12 10
2005	what flights arrive in chicago on sunday on continental	atis_flight	O O O O B-toloc.city_name O B-arrive_date.day_name O B-airline_name	9	0 0 0 0 112 0 9 0 3
2688	list the number of flights leaving boston for dallas fort worth before 9 am in the morning	atis_quantity	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O O B-depart_time.period_of_day	15	0 0 0 0 0 0 71 0 112 113 113 52 50 51 0 0 46
714	what time does flight aa 459 depart	atis_flight_time	O B-flight_time O O B-airline_code B-flight_number O	11	0 66 0 0 2 63 0
2628	what does the fare code y mean	atis_abbreviation	O O O O O B-fare_basis_code O	0	0 0 0 0 0 58 0
3923	show me the flights from boston to san francisco leaving after 4 pm on friday	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.day_name	9	0 0 0 0 0 71 0 112 113 0 52 50 51 0 36
1330	what aircraft is co 1209	atis_aircraft	O O O B-airline_code B-flight_number	1	0 0 0 2 63
854	list all round trip fares from phoenix to washington	atis_airfare	O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name	2	0 0 96 97 0 0 71 0 112
2029	show me the type of aircraft that cp uses	atis_aircraft	O O O O O O O B-airline_code O	1	0 0 0 0 0 0 0 2 0
1415	what are the flights from indianapolis to san diego on wednesday the twelfth	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name O B-depart_date.day_number	9	0 0 0 0 0 71 0 112 113 0 36 0 37
4415	what are the flights between dallas and pittsburgh on july eight	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number	9	0 0 0 0 0 71 0 112 0 39 37
1122	what is the cheapest flight from denver to oakland	atis_flight	O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 30 0 0 71 0 112
3655	explain restriction ap80	atis_abbreviation	O O B-restriction_code	0	0 0 85
1327	please list all flights on united airlines out of denver before noon	atis_flight	O O O O O B-airline_name I-airline_name O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time	9	0 0 0 0 0 3 4 0 0 71 52 50
1847	list the flights arriving in boston from atlanta on august fifth	atis_flight	O O O O O B-toloc.city_name O B-fromloc.city_name O B-arrive_date.month_name B-arrive_date.day_number	9	0 0 0 0 0 112 0 71 0 12 10
1470	what flights from orlando to tacoma on saturday	atis_flight	O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name	9	0 0 0 71 0 112 0 36
1885	from san francisco to denver	atis_flight	O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	9	0 71 72 0 112
518	i want a flight from los angeles to charlotte that leaves on a weekday morning	atis_flight	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O B-depart_date.day_name B-depart_time.period_of_day	9	0 0 0 0 0 71 72 0 112 0 0 0 0 36 46
1154	how many flights does delta have with a class of service code f	atis_quantity	O O O O B-airline_name O O O O O O O B-fare_basis_code	15	0 0 0 0 3 0 0 0 0 0 0 0 58
1592	flights from kansas city to cleveland on wednesday arriving before 5 pm	atis_flight	O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time	9	0 0 71 72 0 112 0 36 0 23 21 22
457	what are the flights available between 10 am and 3 pm between pittsburgh and fort worth	atis_flight	O O O O O O B-depart_time.start_time I-depart_time.start_time O B-depart_time.end_time I-depart_time.end_time O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	9	0 0 0 0 0 0 48 49 0 43 44 0 71 0 112 113
2982	i need a flight from baltimore to dallas tomorrow morning	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.today_relative B-depart_time.period_of_day	9	0 0 0 0 0 71 0 112 40 46
3528	show me flights arriving in baltimore from pittsburgh between 4 and 5 pm	atis_flight	O O O O O B-toloc.city_name O B-fromloc.city_name O B-arrive_time.start_time O B-arrive_time.end_time I-arrive_time.end_time	9	0 0 0 0 0 112 0 71 0 19 0 14 15
4406	what're the lowest one way fares from denver to atlanta	atis_airfare	O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name	2	0 0 30 96 97 0 0 71 0 112
4156	do you have a flight from atlanta to boston that will stop in washington	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name	9	0 0 0 0 0 0 71 0 112 0 0 0 0 101
2492	what is the distance from los angeles international airport to los angeles	atis_distance	O O O O O B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name O B-toloc.city_name I-toloc.city_name	8	0 0 0 0 0 69 70 70 70 0 112 113
668	what does the fare code f mean	atis_abbreviation	O O O O O B-fare_basis_code O	0	0 0 0 0 0 58 0
2297	show me all the flights that arrive in baltimore in the evening	atis_flight	O O O O O O O O B-toloc.city_name O O B-arrive_time.period_of_day	9	0 0 0 0 0 0 0 0 112 0 0 17
1150	does continental fly from denver to pittsburgh	atis_flight	O B-airline_name O O B-fromloc.city_name O B-toloc.city_name	9	0 3 0 0 71 0 112
2149	what flights are available from boston to dallas	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 0 71 0 112
2729	give me the continental flights from chicago to seattle on friday	atis_flight	O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name	9	0 0 0 3 0 0 71 0 112 0 36
3388	how much does it cost to fly one way from boston to washington first class	atis_airfare	O O O O O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name B-class_type I-class_type	2	0 0 0 0 0 0 0 96 97 0 71 0 112 27 28
123	what are the least expensive flights from denver to atlanta	atis_flight	O O O B-cost_relative I-cost_relative O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 30 31 0 0 71 0 112
1018	what ground transportation is available from pittsburgh to downtown	atis_ground_service	O O O O O O B-fromloc.city_name O O	13	0 0 0 0 0 0 71 0 0
1439	can you give me the latest flight from atlanta to denver on july seventh	atis_flight	O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number	9	0 0 0 0 0 61 0 0 71 0 112 0 39 37
2215	is there an afternoon flight from charlotte to minneapolis around 2 pm	atis_flight	O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time	9	0 0 0 46 0 0 71 0 112 52 50 51
1022	what does the abbreviation dl mean	atis_abbreviation	O O O O B-airline_code O	0	0 0 0 0 2 0
4028	in boston is there ground transportation between airport and downtown	atis_ground_service	O B-city_name O O O O O O O O	13	0 25 0 0 0 0 0 0 0 0
3758	show flights first class on american airlines between dallas and philadelphia	atis_flight	O O B-class_type I-class_type O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name	9	0 0 27 28 0 3 4 0 71 0 112
963	i would like an afternoon flight leaving tuesday san diego to indianapolis	atis_flight	O O O O B-depart_time.period_of_day O O B-depart_date.day_name B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 46 0 0 36 71 72 0 112
1516	what is the last flight from san francisco to dallas fort worth	atis_flight	O O O B-flight_mod O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name	9	0 0 0 61 0 0 71 72 0 112 113 113
3244	list all the takeoffs and landings at general mitchell airport	atis_flight	O O O O O O O B-airport_name I-airport_name I-airport_name	9	0 0 0 0 0 0 0 6 7 7
4268	give me all the flights from new york to miami round trip	atis_flight	O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip	9	0 0 0 0 0 0 71 72 0 112 96 97
3160	show me the flights that go from san diego to newark by way of houston	atis_flight	O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name	9	0 0 0 0 0 0 0 71 72 0 112 0 0 0 101
95	i would like to fly united airlines from washington dc to denver colorado	atis_flight	O O O O O B-airline_name I-airline_name O B-fromloc.city_name B-fromloc.state_code O B-toloc.city_name B-toloc.state_name	9	0 0 0 0 0 3 4 0 71 73 0 112 116
3197	i need to fly from baltimore to dallas on tuesday evening	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day	9	0 0 0 0 0 71 0 112 0 36 46
2739	what time does the flight leave denver going to san francisco on continental airlines	atis_flight_time	O B-flight_time O O O O B-fromloc.city_name O O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name	11	0 66 0 0 0 0 71 0 0 112 113 0 3 4
315	list the flights between san jose and houston	atis_flight	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 71 72 0 112
4189	find the cheapest one way fare from pittsburgh to san francisco	atis_airfare	O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	2	0 0 30 96 97 0 0 71 0 112 113
3457	what are the fares between new york and la on monday morning	atis_airfare	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day	2	0 0 0 0 0 71 72 0 112 0 36 46
2401	tell me distance from orlando airport to the city	atis_distance	O O O O B-fromloc.airport_name I-fromloc.airport_name O O O	8	0 0 0 0 69 70 0 0 0
1904	show me the flights from denver to baltimore or washington dc that arrive before or around noon	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name B-or B-toloc.city_name B-toloc.state_code O O B-arrive_time.time_relative B-or B-arrive_time.time_relative B-arrive_time.time	9	0 0 0 0 0 71 0 112 83 112 115 0 0 23 83 23 21
700	give me the flights and fares on december twenty seventh from indianapolis to orlando	atis_airfare	O O O O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name	2	0 0 0 0 0 0 0 39 37 38 0 71 0 112
612	list flights from denver to baltimore	atis_flight	O O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 71 0 112
4081	san francisco to boston please with a stopover in denver	atis_flight	B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O O B-stoploc.city_name	9	71 72 0 112 0 0 0 0 0 101
159	all flights from boston to washington dc on november eleventh	atis_flight	O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.month_name B-depart_date.day_number	9	0 0 0 71 0 112 115 0 39 37
3079	find a flight from toronto to san diego with a layover in dc on delta airlines	atis_flight	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.state_code O B-airline_name I-airline_name	9	0 0 0 0 71 0 112 113 0 0 0 0 103 0 3 4
647	please show me any united flights including connections between boston and san francisco at 5 in the evening	atis_flight	O O O O B-airline_name O O B-connect O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.time O O B-depart_time.period_of_day	9	0 0 0 0 3 0 0 29 0 71 0 112 113 0 50 0 0 46
1246	what is the total schedule for delta's flights to all airports	atis_flight_time	O O O O B-flight_time O B-airline_name O O O O	11	0 0 0 0 66 0 3 0 0 0 0
3281	i want to fly from baltimore to philadelphia	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 0 71 0 112
3939	are there any flights from atlanta to baltimore	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 0 71 0 112
1679	i'm requesting flight information on a flight from san francisco to pittsburgh on friday	atis_flight	O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name	9	0 0 0 0 0 0 0 0 71 72 0 112 0 36
3380	show me all nonstop flights from salt lake city to cincinnati	atis_flight	O O O B-flight_stop O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	9	0 0 0 64 0 0 71 72 72 0 112
2790	what does code y stand for	atis_abbreviation	O O O B-fare_basis_code O O	0	0 0 0 58 0 0
119	can you show me the flights from baltimore to dallas	atis_flight	O O O O O O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 0 0 0 71 0 112
2473	show me all the flights from toronto on nationair	atis_flight	O O O O O O B-fromloc.city_name O B-airline_name	9	0 0 0 0 0 0 71 0 3
3782	list all the flights that arrive at general mitchell international airport	atis_flight	O O O O O O O B-toloc.airport_name I-toloc.airport_name I-toloc.airport_name I-toloc.airport_name	9	0 0 0 0 0 0 0 110 111 111 111
2461	i would like a flight from boston to san francisco on august seventeenth	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.month_name B-depart_date.day_number	9	0 0 0 0 0 0 71 0 112 113 0 39 37
940	i'd like a flight from montreal to san diego for sunday	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name	9	0 0 0 0 0 71 0 112 113 0 36
1699	what's the lowest round trip fare from atlanta to bwi	atis_airfare	O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.airport_code	2	0 0 30 96 97 0 0 71 0 109
2085	i'd like to fly continental airlines between boston and philadelphia	atis_flight	O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 0 3 4 0 71 0 112
3467	i'd like a flight from baltimore to boston as early in the morning as i can	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.period_mod O O B-depart_time.period_of_day O O O	9	0 0 0 0 0 71 0 112 0 45 0 0 46 0 0 0
1569	show me the economy flights from baltimore to dallas	atis_flight	O O O B-economy O O B-fromloc.city_name O B-toloc.city_name	9	0 0 0 54 0 0 71 0 112
4036	i'd like to fly between boston and san francisco	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	9	0 0 0 0 0 71 0 112 113
1369	show me the flights from philadelphia to baltimore in the morning	atis_flight	O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_time.period_of_day	9	0 0 0 0 0 71 0 112 0 0 46
330	show all airlines flying from pittsburgh to san francisco	atis_airline	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	3	0 0 0 0 0 71 0 112 113
2289	what flights arrive in seattle from on continental	atis_flight	O O O O B-toloc.city_name O O B-airline_name	9	0 0 0 0 112 0 0 3
2539	flights between milwaukee and orlando one way	atis_flight	O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip	9	0 0 71 0 112 96 97
2134	what is the cheapest coach fare from dallas to denver round trip	atis_airfare	O O O B-cost_relative B-class_type O O B-fromloc.city_name O B-toloc.city_name B-round_trip I-round_trip	2	0 0 0 30 27 0 0 71 0 112 96 97
3473	what is restriction ap57	atis_restriction	O O O B-restriction_code	16	0 0 0 85
1646	daily flights from newark to cleveland departing 5 o'clock pm	atis_flight	B-flight_days O O B-fromloc.city_name O B-toloc.city_name O B-depart_time.time I-depart_time.time I-depart_time.time	9	60 0 0 71 0 112 0 50 51 51
80	does any airline have a jet flight between pittsburgh and baltimore	atis_airline	O O O O O O O O B-fromloc.city_name O B-toloc.city_name	3	0 0 0 0 0 0 0 0 71 0 112
2635	explain the restriction ap 57	atis_abbreviation	O O O B-restriction_code I-restriction_code	0	0 0 0 85 86
1673	i'd like to book the cheapest flight from atlanta to denver on august first	atis_flight	O O O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number	9	0 0 0 0 0 30 0 0 71 0 112 0 39 37
3229	i would like a flight between denver and san francisco leaving from denver in the afternoon and arriving at 5 pm	atis_flight	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-fromloc.city_name O O B-depart_time.period_of_day O O O B-arrive_time.time I-arrive_time.time	9	0 0 0 0 0 0 71 0 112 113 0 0 71 0 0 46 0 0 0 21 22
2385	find travel arrangements for a round trip flight from dallas to pittsburgh after 8 pm	atis_flight	O O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time	9	0 0 0 0 0 96 97 0 0 71 0 112 52 50 51
2611	list all the flights that takeoff from general mitchell international	atis_flight	O O O O O O O B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name	9	0 0 0 0 0 0 0 69 70 70
2111	show me the flights arriving around noon in baltimore from denver	atis_flight	O O O O O B-arrive_time.time_relative B-arrive_time.time O B-toloc.city_name O B-fromloc.city_name	9	0 0 0 0 0 23 21 0 112 0 71
736	which airlines have flights from denver to pittsburgh	atis_airline	O O O O O B-fromloc.city_name O B-toloc.city_name	3	0 0 0 0 0 71 0 112
