id	utterance	slot_labels	intent	intent_ID	slots_ID
64	quel est le tarif le plus bas de denver à atlanta	O O O O B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	82 82 82 82 87 88 88 82 38 82 155
65	quel est le tarif aller-retour du 1291 de continental de dallas à san francisco et retour	O O O O B-round_trip O B-flight_number O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-round_trip	atis_airfare	0	82 82 82 82 46 82 2 82 149 82 38 82 155 156 82 46
66	j’aimerais le tarif du 1039 d’ us air de denver à pittsburgh le vingt avril .	O O O O B-flight_number O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_number B-depart_date.month_name O	atis_airfare	0	82 82 82 82 2 82 149 150 82 38 82 155 82 95 103 82
67	quels sont les tarifs aller simple les plus bas de denver à atlanta	O O O O B-round_trip I-round_trip B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	82 82 82 82 46 47 87 88 88 82 38 82 155
68	j’aimerais voir les tarifs en classe économique de denver à philadelphie .	O O O O O B-economy I-economy O B-fromloc.city_name O B-toloc.city_name O	atis_airfare	0	82 82 82 82 82 10 11 82 38 82 155 82
69	billets d’avion aller-retour de baltimore à philadelphie inférieurs à 1 000 dollars .	O O B-round_trip O B-fromloc.city_name O B-toloc.city_name B-cost_relative O B-fare_amount I-fare_amount I-fare_amount O	atis_airfare	0	82 82 46 82 38 82 155 87 82 48 49 49 82
70	me montrer tous les tarifs entre philadelphie et san francisco qui sont inférieurs à 200 dollars en aller simple .	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-cost_relative O B-fare_amount I-fare_amount O B-round_trip I-round_trip O	atis_airfare	0	82 82 82 82 82 82 38 82 155 156 82 82 87 82 48 49 82 46 47 82
71	me montrer des tarifs partant les mardis de denver pour dallas .	O O O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name O	atis_airfare	0	82 82 82 82 82 82 113 82 38 82 155 82
72	quel est le tarif aller-retour le moins cher entre dallas et baltimore	O O O O B-round_trip B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	82 82 82 82 46 87 88 88 82 38 82 155
73	billet d’avion aller-retour en première classe d’ indianapolis à memphis .	O O B-round_trip O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name O	atis_airfare	0	82 82 46 82 24 25 82 38 82 155 82
74	combien coûte le vol 297 d’ ua de denver à san francisco	O O O O B-flight_number O B-airline_code O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare	0	82 82 82 82 2 82 91 82 38 82 155 156
75	quels sont les tarifs pour des vols entre atlanta et dfw proposés par delta airlines	O O O O O O O O B-fromloc.city_name O B-toloc.airport_code O O B-airline_name I-airline_name	atis_airfare	0	82 82 82 82 82 82 82 82 38 82 139 82 82 149 150
76	me montrer une fois de plus les tarifs en première classe de baltimore à dallas .	O O O O O O O O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name O	atis_airfare	0	82 82 82 82 82 82 82 82 82 24 25 82 38 82 155 82
77	me montrer le tarif de dallas à san francisco .	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O	atis_airfare	0	82 82 82 82 82 38 82 155 156 82
78	montrer les prix pour tous les vols de baltimore à dallas le vingt-neuf juillet .	O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_number B-depart_date.month_name O	atis_airfare	0	82 82 82 82 82 82 82 82 38 82 155 82 95 103 82
79	combien cela coûte-t-il de voler sur american de dallas à baltimore	O O O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	82 82 82 82 82 82 149 82 38 82 155
80	quel est le tarif aller simple le moins cher entre boston et oakland	O O O O B-round_trip I-round_trip B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	82 82 82 82 46 47 87 88 88 82 38 82 155
81	le 3724 d’ us de baltimore à philadelphie , quel est le tarif	O B-flight_number O B-airline_code O B-fromloc.city_name O B-toloc.city_name O O O O O	atis_airfare	0	82 2 82 91 82 38 82 155 82 82 82 82 82
82	s’il vous plaît me montrer des tarifs de denver à san francisco .	O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O	atis_airfare	0	82 82 82 82 82 82 82 82 38 82 155 156 82
83	me montrer des tarifs aller-retour de new york à miami .	O O O O B-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O	atis_airfare	0	82 82 82 82 46 82 38 39 82 155 82
84	quel est le tarif aller simple le moins cher entre pittsburgh et denver	O O O O B-round_trip I-round_trip B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	82 82 82 82 46 47 87 88 88 82 38 82 155
85	quel est le tarif en classe économique le moins cher de dallas à denver en aller-retour	O O O O O B-class_type I-class_type B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name O B-round_trip	atis_airfare	0	82 82 82 82 82 24 25 87 88 88 82 38 82 155 82 46
86	j’aimerais trouver le tarif aller simple le moins cher de boston à oakland .	O O O O B-round_trip I-round_trip B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name O	atis_airfare	0	82 82 82 82 46 47 87 88 88 82 38 82 155 82
87	quel est le tarif le sept novembre pour un aller simple de pittsburgh à philadelphie	O O O O O B-depart_date.day_number B-depart_date.month_name O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	82 82 82 82 82 95 103 82 82 46 47 82 38 82 155
88	quel est le tarif de washington à boston	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	82 82 82 82 82 38 82 155
89	combien coûte un billet en première classe de boston à san francisco en aller-retour	O O O O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-round_trip	atis_airfare	0	82 82 82 82 82 24 25 82 38 82 155 156 82 46
90	s’il vous plaît me montrer le coût du vol 201 d’ ua de boston à denver et du vol 343 d’ ua de boston à denver .	O O O O O O O O O B-flight_number O B-airline_code O B-fromloc.city_name O B-toloc.city_name O O O B-flight_number O B-airline_code O B-fromloc.city_name O B-toloc.city_name O	atis_airfare	0	82 82 82 82 82 82 82 82 82 2 82 91 82 38 82 155 82 82 82 2 82 91 82 38 82 155 82
91	quel est le tarif en première classe pour un aller-retour d’ atlanta à denver	O O O O O B-class_type I-class_type O O B-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	82 82 82 82 82 24 25 82 82 46 82 38 82 155
92	quels sont les tarifs en première classe de boston à pittsburgh jeudi	O O O O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name	atis_airfare	0	82 82 82 82 82 24 25 82 38 82 155 113
93	me donner le tarif le plus bas d’ atlanta à denver le sept mai s’il vous plaît.	O O O O B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_number B-depart_date.month_name O O O	atis_airfare	0	82 82 82 82 87 88 88 82 38 82 155 82 95 103 82 82 82
94	quel est le tarif le moins cher de denver à pittsburgh	O O O O B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	82 82 82 82 87 88 88 82 38 82 155
95	quels sont les billets en première classe les plus chers entre atlanta et dallas	O O O O O B-class_type I-class_type B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	82 82 82 82 82 24 25 87 88 88 82 38 82 155
96	tarifs en classe économique uniquement en semaine pour denver à boston .	O O B-class_type I-class_type B-flight_mod I-flight_mod I-flight_mod O B-fromloc.city_name O B-toloc.city_name O	atis_airfare	0	82 82 24 25 58 59 59 82 38 82 155 82
97	me montrer tous les tarifs les moins chers de new york à miami partant mardi .	O O O O O B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O	atis_airfare	0	82 82 82 82 82 87 88 88 82 38 39 82 155 82 113 82
98	quel est le tarif le moins cher de baltimore à dallas dans n’importe quelle classe	O O O O B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name O O O O	atis_airfare	0	82 82 82 82 87 88 88 82 38 82 155 82 82 82 82
99	d’accord, je veux juste savoir le tarif le moins cher d’ atlanta à boston .	O O O O O O O B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name O	atis_airfare	0	82 82 82 82 82 82 82 87 88 88 82 38 82 155 82
100	me montrer les tarifs pour des vols delta de dallas à san francisco .	O O O O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O	atis_airfare	0	82 82 82 82 82 82 82 149 82 38 82 155 156 82
101	combien cela coûte-t-il de voler directement de philadelphie à san francisco sur american airlines	O O O O O B-flight_stop O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_name I-airline_name	atis_airfare	0	82 82 82 82 82 151 82 38 82 155 156 82 149 150
102	je cherche à obtenir un billet d’avion de baltimore à san francisco sur un 747 partant le vingt-sept août .	O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-aircraft_code O O B-depart_date.day_number B-depart_date.month_name O	atis_airfare	0	82 82 82 82 82 82 82 82 38 82 155 156 82 82 97 82 82 95 103 82
103	j’aimerais voir tous les tarifs en classe économique de baltimore à philadelphie .	O O O O O O B-economy I-economy O B-fromloc.city_name O B-toloc.city_name O	atis_airfare	0	82 82 82 82 82 82 10 11 82 38 82 155 82
104	quel est le tarif du vol 217 de delta de dallas à san francisco	O O O O O O B-flight_number O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare	0	82 82 82 82 82 82 2 82 149 82 38 82 155 156
105	quel est le billet d’avion le moins cher entre boston et baltimore	O O O O O B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	82 82 82 82 82 87 88 88 82 38 82 155
106	quel est le tarif en première classe de baltimore à dallas	O O O O O B-class_type I-class_type O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	82 82 82 82 82 24 25 82 38 82 155
107	quel est le coût d’un billet aller-retour de boston à dallas , de dallas à oakland partant le premier juillet	O O O O O O B-round_trip O B-fromloc.city_name O B-toloc.city_name O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number B-depart_date.month_name	atis_airfare	0	82 82 82 82 82 82 46 82 38 82 155 82 82 38 82 155 82 82 95 103
108	me montrer les tarifs aller-retour entre san francisco et washington dc .	O O O O B-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name B-toloc.state_code O	atis_airfare	0	82 82 82 82 46 82 38 39 82 155 93 82
109	quel est le tarif le moins cher de baltimore à san francisco partant le trente septembre	O O O O B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_date.day_number B-depart_date.month_name	atis_airfare	0	82 82 82 82 87 88 88 82 38 82 155 156 82 82 95 103
110	quel est le tarif le plus bas qu’ united facture entre boston et san francisco	O O O O B-cost_relative I-cost_relative I-cost_relative O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare	0	82 82 82 82 87 88 88 82 149 82 82 38 82 155 156
111	me montrer les tarifs aller-retour les moins chers de san francisco à salt lake city .	O O O O B-round_trip B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O	atis_airfare	0	82 82 82 82 46 87 88 88 82 38 39 82 155 156 156 82
112	quels sont les tarifs en classe économique pour des vols de charlotte à newark mardi après-midi	O O O O O B-class_type I-class_type O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day	atis_airfare	0	82 82 82 82 82 24 25 82 82 82 82 38 82 155 113 52
113	me montrer les billets d’avion pour les vols de baltimore à dallas .	O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O	atis_airfare	0	82 82 82 82 82 82 82 82 82 38 82 155 82
114	s’il vous plaît trouver le tarif le moins cher de boston à san francisco .	O O O O O O B-cost_relative I-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O	atis_airfare	0	82 82 82 82 82 82 87 88 88 82 38 82 155 156 82
115	me donner le billet aller-retour le moins cher en première classe sur us air de cleveland à miami .	O O O O B-round_trip B-cost_relative I-cost_relative I-cost_relative O B-class_type I-class_type O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name O	atis_airfare	0	82 82 82 82 46 87 88 88 82 24 25 82 149 150 82 38 82 155 82
