ID	TEXT	SLOTS	INTENT	INTENT_ID	SLOTS_ID
1460	Bedell what flights leave used pittsburgh july fifth this opportunity to after 7 attack pm and arrive the Administration in san for francisco not caring about small business owners and he advocated that 	O O O O O B-fromloc.city_name B-depart_date.month_name B-depart_date.day_number O O O B-depart_time.time_relative B-depart_time.time O I-depart_time.time O O O O O B-toloc.city_name O I-toloc.city_name O O O O O O O O O O 	atis_flight	2	24 24 24 24 24 79 87 97 24 24 24 101 14 24 15 24 24 24 24 24 73 24 74 24 24 24 24 24 24 24 24 24 24
2806	what are the afternoon flights from atlanta to baltimore	O O O B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 91 24 24 79 24 73
3235	taking part what in are all Britain flights s Got Talent and was given a civic award for outstanding achievement by Carlisle City to denver from philadelphia on sunday 	O O O O O O O O O O O O O O O O O O O O O O O O B-toloc.city_name O B-fromloc.city_name O B-depart_date.day_name 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 73 24 79 24 107
280	what is the round trip cost of a first class ticket from boston to san francisco	O O O B-round_trip I-round_trip O O O B-class_type I-class_type O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare	0	24 24 24 6 7 24 24 24 89 90 24 24 79 24 73 74
765	Meanwhile Jai on november twenty third of this who is year 1991 continuing the gunfight unk decides i'd to like to fly sacrifice himself from by atlanta to denver using and his i'd last like to fly bullet to on delta ignite 	O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O O O B-depart_date.year O O O O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O O O O O O O B-airline_name O 	atis_flight	2	24 24 24 87 97 98 24 24 24 24 22 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 79 24 73 24 24 24 24 24 24 24 24 24 24 24 65 24
2529	show me the flights arriving in baltimore from philadelphia at about 4 o'clock	O O O O O O B-toloc.city_name O B-fromloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time	atis_flight	2	24 24 24 24 24 24 73 24 79 24 51 103 104
284	what are the fares for flights from charlotte to newark on tuesday and wednesday	O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O B-depart_date.day_name	atis_airfare	0	24 24 24 24 24 24 24 79 24 73 24 107 24 107
1780	show me all all flights from pittsburgh to atlanta on wednesday which leave before noon and serve breakfast	O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name O O B-depart_time.time_relative B-depart_time.time O O B-meal_description	atis_flight	2	24 24 24 24 24 24 79 24 73 24 107 24 24 101 14 24 24 57
2318	find the earliest breakfast flight from boston to oakland	O O B-flight_mod B-meal_description O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 141 57 24 24 79 24 73
2995	i'd like While to fly from cleveland to Gaurav indianapolis Malini praised her tomorrow morning for her as early as possible what's looks available NDTV called her a unk unk who find s no pleasure 	O O O O O O B-fromloc.city_name O O B-toloc.city_name O O O B-depart_date.today_relative B-depart_time.period_of_day O O O B-flight_mod O O O O O O O O O O O O O O O O 	atis_flight	2	24 24 24 24 24 24 79 24 24 73 24 24 24 71 91 24 24 24 141 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
3763	The Reform Act was how passed when the many cities House are of Lords dropped opposition William served IV had threatened to create by new lufthansa with first class flights 	O O O O O O O O O O O O O O O O O O O O O O O O O B-airline_name O B-class_type I-class_type O 	atis_quantity	4	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 65 24 89 90 24
2899	They were to secure the show me immediate area around Campbeltown destroy the flights dock s water pumping and gate opening machinery from dallas to baltimore 	O O O O O O O O O O O O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 79 24 73
1005	list daily flights from atlanta to denver	O B-flight_days O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 2 24 24 79 24 73
2372	i need a flight from logan to atlanta this afternoon	O O O O O B-fromloc.airport_name O B-toloc.city_name B-depart_date.today_relative B-depart_time.period_of_day	atis_flight	2	24 24 24 24 24 145 24 73 71 91
2476	show me the flights before 8 am on august second from boston to denver on delta	O O O O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name O B-airline_name	atis_flight	2	24 24 24 24 101 14 15 24 87 97 24 79 24 73 24 65
3162	do you have a united flight from boston to washington	O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 24 65 24 24 79 24 73
3846	what is the smallest aircraft available to fly on from pittsburgh to baltimore	O O O B-mod O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_aircraft	7	24 24 24 8 24 24 24 24 24 24 79 24 73
2722	show me all the flights between oakland and denver	O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 24 24 24 79 24 73
1139	By i about would like to Marlborough fly from denver to s pittsburgh pumps and atlanta had contained the flooding in the boiler rooms but she took on a list of 	O O O O O O O O O B-fromloc.city_name O O B-toloc.city_name O O B-toloc.city_name O O O O O O O O O O O O O O O 	atis_flight	2	24 24 24 24 24 24 24 24 24 79 24 24 73 24 24 73 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
4097	is there ground transportation from the airport in denver to downtown	O O O O O O O O B-fromloc.city_name O O	atis_ground_service	12	24 24 24 24 24 24 24 24 79 24 24
4137	what does the abbreviation co mean	O O O O B-airline_code O	atis_abbreviation	14	24 24 24 24 129 24
3222	show me the Harshaw says flights from denver to baltimore that or the book washington is a dc that arrive before or around bit sentimental and noon comparatively lacking in terms of secondary character development for 	O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-or O O B-toloc.city_name O O B-toloc.state_code O O B-arrive_time.time_relative B-or B-arrive_time.time_relative O O O B-arrive_time.time O O O O O O O O O 	atis_flight	2	24 24 24 24 24 24 24 79 24 73 24 47 24 24 73 24 24 115 24 24 51 47 51 24 24 24 103 24 24 24 24 24 24 24 24 24
1906	are there any flights from A denver number to atlanta of recording artists have to pittsburgh produced the songs including Pet Shop Boys Passion Pit and The Sound of 	O O O O O O B-fromloc.city_name O O B-toloc.city_name O O O O O B-toloc.city_name O O O O O O O O O O O O O 	atis_flight	2	24 24 24 24 24 24 79 24 24 73 24 24 24 24 24 73 24 24 24 24 24 24 24 24 24 24 24 24 24
1420	what flights leave washington dc and arrive in san francisco on wednesday	O O O B-fromloc.city_name B-fromloc.state_code O O O B-toloc.city_name I-toloc.city_name O B-arrive_date.day_name	atis_flight	2	24 24 24 79 147 24 24 24 73 74 24 121
2495	show me one way flights from tampa to st. louis departing before 10 am first class	O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time B-class_type I-class_type	atis_flight	2	24 24 6 7 24 24 79 24 73 74 24 101 14 15 89 90
2164	show In me flights his work unk did to praise the philadelphia poem as he declared coming from The baltimore Ode to a Nightingale has a special or denver or pittsburgh 	O O O O O O O O O O O B-toloc.city_name O O O O O O O B-fromloc.city_name O O O O O O O B-or B-fromloc.city_name B-or B-fromloc.city_name 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 73 24 24 24 24 24 24 24 79 24 24 24 24 24 24 24 47 79 47 79
779	list united flights from denver to san francisco By on the village had several blacksmiths a tuesdays or wednesdays temperance hotel its own post office many sawmills a school and a 	O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O O O O B-depart_date.day_name B-or B-depart_date.day_name O O O O O O O O O O O O 	atis_flight	2	24 65 24 24 79 24 73 74 24 24 24 24 24 24 24 24 107 47 107 24 24 24 24 24 24 24 24 24 24 24 24
1983	could you tell me the flights leaving pittsburgh around midnight for oakland	O O O O O O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.period_of_day O B-toloc.city_name	atis_flight	2	24 24 24 24 24 24 24 79 101 91 24 73
1535	The show Battle me the of flights from Merville Gun boston Battery to san occurred on June francisco as part of Operation Tonga part of the Normandy landings during 	O O O O O O O O O O B-fromloc.city_name O O B-toloc.city_name O O O I-toloc.city_name O O O O O O O O O O O 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 79 24 24 73 24 24 24 74 24 24 24 24 24 24 24 24 24 24 24
3079	It has a western terminus at how about Wyoming flights Highway WYO at the Wyoming Nebraska state from line dallas to atlanta on wednesday morning 	O O O O O O O O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 79 24 73 24 107 91
1556	i need Unlike the first evaluation the committee did not assign scores a but flight analyzed the probability of execution of the plans from san diego california to indianapolis indiana leaving in the afternoon on tuesday 	O O O O O O O O O O O O O O O O O O O O O O O O B-fromloc.city_name I-fromloc.city_name B-fromloc.state_name O B-toloc.city_name B-toloc.state_name O O O B-depart_time.period_of_day O B-depart_date.day_name 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 79 80 85 24 73 25 24 24 24 91 24 107
3559	flights Super from new york to miami Mario Land Golden Coins added a non linear overworld and introduced Wario an evil version of Mario as 	O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O O O O O O O O O O O O O O O O O 	atis_flight	2	24 24 24 79 80 24 73 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
4259	In how much does addition trucks carrying it canned food were dispatched cost along to with mobile rent a car in kitchens tacoma and cooks capable of producing meals per 	O O O O O O O O O O O O O O O O O O O B-transport_type O O B-city_name O O O O O O O 	atis_ground_fare	9	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 20 24 24 12 24 24 24 24 24 24 24
1595	what flights are available from boston to denver	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 24 24 79 24 73
865	i want a flight departing from newark to los angeles that leaves in the morning	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-depart_time.period_of_day	atis_flight	2	24 24 24 24 24 24 79 24 73 74 24 24 24 24 91
1559	what flights are On there from nashville to the houston tomorrow evening that morning serve dinner of June Admiral unk Horthy planned a major assault on the Otranto unk the three Erzherzog 	O O O O O O B-fromloc.city_name O O B-toloc.city_name B-depart_date.today_relative B-depart_time.period_of_day O O O B-meal_description O O O O O O O O O O O O O O O O 	atis_flight	2	24 24 24 24 24 24 79 24 24 73 71 91 24 24 24 57 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
1439	i would like to plan a flight on american airlines from boston to denver	O O O O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 24 24 24 24 24 65 66 24 79 24 73
1465	i want a flight on saturday from minneapolis to long beach	O O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	24 24 24 24 24 107 24 79 24 73 74
842	entitled all flights from dallas to san francisco unk repeats the note of its title incessantly in total times against shifting harmonies which make it cut 	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O O O O O O O O O O O O O O 	atis_flight	2	24 24 24 24 79 24 73 74 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
3952	in boston is there ground transportation between airport and downtown	O B-city_name O O O O O O O O	atis_ground_service	12	24 12 24 24 24 24 24 24 24 24
270	show me round trip fares from baltimore to philadelphia	O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	24 24 6 7 24 24 79 24 73
2072	show His plans were to make the Gregorian me Tower into the a historical tower and to flights record and carry that out observations go from san diego to newark with one stop in houston 	O O O O O O O O O O O O O O O O O O O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-flight_stop I-flight_stop O B-stoploc.city_name 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 79 80 24 73 24 59 60 24 133
1616	please show me flights from pittsburgh to atlanta on wednesday morning serving breakfast	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O B-meal_description	atis_flight	2	24 24 24 24 24 79 24 73 24 107 91 24 57
790	Due to the storm show s sudden northward me shift in all movement hurricane warnings were issued flights for portions of Oahu and from denver to burbank 	O O O O O O O O O O O O O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 79 24 73
3153	give me a list of flights between denver and oakland	O O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 24 24 24 24 79 24 73
1908	show flights from denver to oakland	O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 79 24 73
1896	what is the earliest flight that eastern has between boston and washington	O O O B-flight_mod O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 141 24 24 65 24 24 79 24 73
3420	could i have listings of Another flights from new york to montreal was canada leaving on held wednesday a year later led by Jenny Park and a third on the third anniversary of Park 	O O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-toloc.country_name O O O B-depart_date.day_name O O O O O O O O O O O O O O O O 	atis_flight	2	24 24 24 24 24 24 24 24 79 80 24 73 24 113 24 24 24 107 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
1698	The flights body has from montreal and phoenix to las vegas several arriving at the modifications same such time as the large unk below the eyes to accommodate such a large number 	O O O O O B-fromloc.city_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O O O O O O O O O O O O O O O O O 	atis_flight	2	24 24 24 24 24 79 24 79 24 73 74 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
2014	does Once the objectives midwest express had been secured by serve the montreal early morning of December Anglo Canadian reinforcements were to be moved 	O O O O B-airline_name O O O O O O O B-city_name O O O O O O O O O O O 	atis_flight	2	24 24 24 24 65 24 24 24 24 24 24 24 12 24 24 24 24 24 24 24 24 24 24 24
1246	what On August unk flights completed construction and performed a ribbon cutting ceremony go for the new from highway philadelphia to san francisco via dallas 	O O O O O O O O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-stoploc.city_name 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 79 24 73 74 24 133
3914	can you help me with While ground transportation information i need to get from the airport in philadelphia other to supporters downtown philadelphia of waterway usage fees including Domenici backed the compromise Bedell gave a unk plea for his 	O O O O O O O O O O O O O O O O O B-fromloc.city_name O O O O B-toloc.city_name O O O O O O O O O O O O O O O O 	atis_ground_service	12	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 79 24 24 24 24 73 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
65	i In April after the retirement of Cyril Fox would Wheeler was nominated for the like unk the of the Society fare of Antiquaries on the us air 1039 from denver to pittsburgh on april twenty 	O O O O O O O O O O O O O O O O O O O O O O O O O O B-airline_name I-airline_name B-flight_number O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number 	atis_airfare	0	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 65 66 125 24 79 24 73 24 87 97
2035	what flights go from san francisco to denver on mondays	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name	atis_flight	2	24 24 24 24 79 80 24 73 24 107
4092	what Another ground source may be Aesop s transportation unk as published by William Caxton scholar John unk considers this more likely is available than in denver 	O O O O O O O O O O O O O O O O O O O O O O O O O O B-city_name 	atis_ground_service	12	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 12
4212	what is fare code h	O O O O B-fare_basis_code	atis_abbreviation	14	24 24 24 24 31
3958	show me The ground transportation in washington dc government unk at initial requests that CPS workers have these positions believing it better to keep the men 	O O O O O O B-city_name B-state_code O O O O O O O O O O O O O O O O O O 	atis_ground_service	12	24 24 24 24 24 24 12 43 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
2221	show me the flights from dallas to baltimore at economy level	O O O O O B-fromloc.city_name O B-toloc.city_name O B-economy O	atis_flight	2	24 24 24 24 24 79 24 73 24 41 24
2021	i am interested in booking an early morning flight from dallas into houston on february twenty second and returning late in the evening of february twenty second	O B-depart_time.period_of_day O O O O B-depart_time.period_of_day B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O O O O O B-return_time.period_of_day O B-return_date.month_name B-return_date.day_number I-return_date.day_number	atis_flight	2	24 91 24 24 24 24 91 91 24 24 79 24 73 24 87 97 98 24 24 24 24 24 127 24 77 67 68
327	show me the cheapest fare from dallas to baltimore	O O O B-cost_relative O O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	24 24 24 55 24 24 79 24 73
1629	what are the cheapest one way flights from denver to atlanta	O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 55 6 7 24 24 79 24 73
3276	what are the flights from cleveland to indianapolis on wednesday may twelfth on either twa delta or continental	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number O O B-airline_code B-airline_name B-or B-airline_name	atis_flight	2	24 24 24 24 24 79 24 73 24 107 87 97 24 24 129 65 47 65
1756	list daily flights from boston to He oakland using was meticulous continental in airlines his writings and would repeatedly revise and rewrite both pieces for publication and personal letters 	O B-flight_days O O B-fromloc.city_name O O B-toloc.city_name O O O B-airline_name O I-airline_name O O O O O O O O O O O O O O O 	atis_flight	2	24 2 24 24 79 24 24 73 24 24 24 65 24 66 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
1117	show me delta flights from dallas Michael to Roberts of denver unk Online said this was due to some of the numbers moving at the unk speed 	O O B-airline_name O O B-fromloc.city_name O O O O B-toloc.city_name O O O O O O O O O O O O O O O O 	atis_flight	2	24 24 65 24 24 79 24 24 24 24 73 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
1485	show me flights on september twenty sixth please	O O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O	atis_flight	2	24 24 24 24 87 97 98 24
1449	show me the flights from san The francisco to las vegas directors attempt to answer the question of whether ordinary individuals should be tasked with collecting knowledge for presentation 	O O O O O B-fromloc.city_name O I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O O O O O O O O O O O O O O 	atis_flight	2	24 24 24 24 24 79 24 80 24 73 74 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
3770	how many flights come from denver to baltimore on july nineteenth	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.month_name B-depart_date.day_number	atis_quantity	4	24 24 24 24 24 79 24 73 24 87 97
3614	i need information on a flight from boston to denver	O O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 24 24 24 24 79 24 73
406	show me all flights and fares from denver to san francisco	O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare	0	24 24 24 24 24 24 24 79 24 73 74
1188	what is the earliest flight from boston to dallas fort worth leaving august eighth	O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name O B-depart_date.month_name B-depart_date.day_number	atis_flight	2	24 24 24 141 24 24 79 24 73 74 74 24 87 97
1925	show all united flights between boston and philadelphia	O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 65 24 24 79 24 73
3985	what ground transportation is available at the baltimore airport	O O O O O O O B-airport_name I-airport_name	atis_ground_service	12	24 24 24 24 24 24 24 10 11
2922	what flights from pittsburgh to atlanta on wednesday morning serves breakfast	O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day O B-meal_description	atis_flight	2	24 24 24 79 24 73 24 107 91 24 57
2382	show flights from pittsburgh into san francisco In Canada the song debuted at number on the RPM Singles chart on the July issue 	O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O O O O O O O O O O O O O 	atis_flight	2	24 24 24 79 24 73 74 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
2175	show They me all also flights had from a convenient well philadelphia shielded location metres ft from to the reactor and baltimore metres ft underground 	O O O O O O O O O O O B-fromloc.city_name O O O O O O O O O B-toloc.city_name O O O 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 79 24 24 24 24 24 24 24 24 24 73 24 24 24
3782	how far is it Smith from Glass salt lake Company city airport emerged to salt lake city as the company to produce glass blocks near the upper limit of the size of 	O O O O O O O B-fromloc.airport_name I-fromloc.airport_name O I-fromloc.airport_name I-fromloc.airport_name O O B-toloc.city_name I-toloc.city_name I-toloc.city_name O O O O O O O O O O O O O O O 	atis_distance	5	24 24 24 24 24 24 24 145 146 24 146 146 24 24 73 74 74 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
3345	show me the flights from salt lake city to st. petersburg on wednesday	O O O O O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name	atis_flight	2	24 24 24 24 24 79 80 80 24 73 74 24 107
316	In what addition is the cost to unlocking characters of in a flight from boston game money to san can be francisco used to buy clothing accessories and instruments that they 	O O O O O O O O O O O O O O B-fromloc.city_name O O O B-toloc.city_name O O I-toloc.city_name O O O O O O O O O 	atis_airfare	0	24 24 24 24 24 24 24 24 24 24 24 24 24 24 79 24 24 24 73 24 24 74 24 24 24 24 24 24 24 24 24
659	and Canada for six what months backed is by the the five musicians from the Hawks who became earliest known flight as the Band from boston to san francisco 	O O O O O O O O O O O O O O O O O O B-flight_mod O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 141 24 24 24 24 24 24 79 24 73 74
3808	what kind of aircraft does delta fly before 8 am on august second from boston to denver	O O O O O B-airline_name O B-depart_time.time_relative B-depart_time.time I-depart_time.time O B-depart_date.month_name B-depart_date.day_number O B-fromloc.city_name O B-toloc.city_name	atis_aircraft	7	24 24 24 24 24 65 24 101 14 15 24 87 97 24 79 24 73
