ID	TEXT	INTENT	INTENT_ID
807	i would like information on any flights from san francisco to pittsburgh arriving in pittsburgh before 8 am tuesday morning	atis_flight	9
1919	flights from jfk or la guardia to cleveland	atis_flight	9
1461	are there any limousines or taxi services available at the boston airport	atis_ground_service	13
414	i'd like the earliest flight information from boston to san francisco with a meal	atis_flight	9
2210	i would like to see all flights from denver to philadelphia	atis_flight	9
157	phoenix to denver	atis_flight	9
429	what is the cheapest one way fare from san francisco to boston on wednesday august twenty first	atis_airfare	2
2228	what flights are there on saturdays from philadelphia to denver	atis_flight	9
3407	flights from denver to chicago on sunday on continental	atis_flight	9
2659	what flights go from boston to atlanta next tuesday	atis_flight	9
1822	i need a flight from chicago to dallas on continental on june fifth	atis_flight	9
4019	i would like to find flights from columbus to minneapolis on monday june fourteenth early in the morning or in the evening sunday june thirteenth thank you	atis_flight	9
642	show me fares from houston to las vegas	atis_airfare	2
4042	in the month of december are there any flights from atlanta to denver that stop in boston	atis_flight	9
23	show me ground transportation in boston and in baltimore	atis_ground_service	13
505	what ground transportation is available in san francisco	atis_ground_service	13
1698	list all tuesday night flights from boston to denver	atis_flight	9
994	what is the cheapest one way fare from denver to pittsburgh	atis_airfare	2
443	what is the seating capacity of the various airplanes that united airlines uses	atis_capacity	5
151	find a flight from charlotte to las vegas that stop in st. louis that serve dinner and i want to find the airline for this flight	atis_flight	9
1545	how much does it cost to fly on delta from dallas to baltimore	atis_airfare	2
1923	show me the flights from salt lake city to st. petersburg late night on tuesday	atis_flight	9
4276	tell me the last flight from atlanta to philadelphia	atis_flight	9
3449	what is the earliest flight departing san francisco and arriving in oakland on november eighth	atis_flight	9
2902	what are the flights from boston to san francisco	atis_flight	9
2533	i need information from denver to pittsburgh	atis_flight	9
4081	san francisco to boston please with a stopover in denver	atis_flight	9
4298	show flights from denver to oakland that arrive after 12 o'clock	atis_flight	9
1610	what do you know about car rental in denver	atis_ground_service	13
1672	how many stops on continental 1765 from boston to san francisco	atis_quantity	15
1034	i would like to fly the cheapest rate available from pittsburgh to atlanta on wednesday morning	atis_flight	9
3805	show me the airlines between boston and toronto	atis_airline	3
3336	how many flights come from denver to baltimore on july nineteenth	atis_quantity	15
3321	show me the flights from boston to pittsburgh	atis_flight	9
2023	show me the flights from denver to pittsburgh and atlanta	atis_flight	9
879	show me round trip fares from las vegas to houston nonstop	atis_airfare	2
1590	show flights from san francisco to denver on either wednesday the twenty third or thursday the twenty fourth	atis_flight	9
1360	show me all the flights that arrive in baltimore from anywhere between 1850 and midnight	atis_flight	9
751	what is delta's schedule of morning flights to atlanta	atis_flight_time	11
1616	show me the one way fares from san diego to miami nonstop	atis_airfare	2
4126	i would like a flight from boston to atlanta	atis_flight	9
2665	show me the round trip tickets from baltimore to dallas	atis_airfare	2
2552	show me the ground transportation in the salt lake city airport	atis_ground_service	13
1739	list the flights from baltimore to seattle that stop in minneapolis	atis_flight	9
1094	what airlines fly from boston to washington	atis_airline	3
2788	show me flights from minneapolis to seattle on july second	atis_flight	9
3528	show me flights arriving in baltimore from pittsburgh between 4 and 5 pm	atis_flight	9
322	flights from indianapolis to seattle washington	atis_flight	9
4006	i want a flight from los angeles to pittsburgh that arrives before 3 pm on tuesday	atis_flight	9
2254	i need to take ten people from denver to phoenix please give me the flights during the week	atis_flight	9
1175	what flights from montreal to las vegas on saturday	atis_flight	9
4332	from washington to atlanta	atis_flight	9
3531	i need a flight from san francisco to boston that leaves after 10 pm	atis_flight	9
1001	what flights are there from milwaukee to phoenix on saturday	atis_flight	9
2086	does american airlines flight from long beach to st. louis stopping in dallas serve lunch	atis_flight	9
2195	list all flights from boston to san francisco with at least 3 stops	atis_flight	9
3900	what is ord	atis_abbreviation	0
1334	list the morning flights between atlanta and dallas	atis_flight	9
3155	what airlines fly from toronto to san diego	atis_airline	3
812	what's the latest flight from san jose to houston	atis_flight	9
1024	show me the cheapest flights round trip from new york to san jose arriving in san jose before 7 pm	atis_flight	9
2313	show me all flights from dallas to pittsburgh on monday which leave after 8 o'clock pm	atis_flight	9
2823	please list all flights from baltimore to atlanta	atis_flight	9
4212	does the philadelphia airport have a name	atis_airport	4
4354	i would like to make a reservation for a flight to denver from philadelphia on this coming sunday	atis_flight	9
3530	please show me all round trip flights from burbank to tacoma	atis_flight	9
3003	can you list costs of denver rental cars	atis_ground_fare	12
1340	list all nonstop flights from los angeles to pittsburgh which arrive before 5 pm on tuesday	atis_flight	9
602	list the number of flights arriving in dallas fort worth from boston before noon	atis_flight_no	10
3814	list daily flights from boston to oakland using continental airlines	atis_flight	9
2319	i want a cheap from denver to atlanta	atis_flight	9
1623	is there a flight from baltimore to san francisco with a stop in denver on twa	atis_flight	9
1543	show me the flights from dallas to baltimore	atis_flight	9
2606	show me the one way flight from detroit to westchester county with the highest fare	atis_flight	9
787	is there a twa flight from las vegas to new york	atis_flight	9
2821	what flights are there from new york city to las vegas	atis_flight	9
3463	show me flights from dallas to atlanta on tuesday	atis_flight	9
1090	show afternoon flights from houston to dallas	atis_flight	9
1747	please list the flights from chicago to kansas city	atis_flight	9
2678	what flights go from chicago to seattle on continental airlines on saturday	atis_flight	9
2978	what is the cost of a round trip flight from pittsburgh to atlanta beginning on april twenty fifth and returning on may sixth	atis_airfare	2
3291	show me ground transportation in san francisco	atis_ground_service	13
1235	i'd like to take a flight from washington dc stop in denver and with my final destination as san francisco	atis_flight	9
51	ground transportation in oakland	atis_ground_service	13
1595	what airlines from washington dc to columbus	atis_airline	3
693	flights from pittsburgh to newark	atis_flight	9
4335	what flights from st. louis to st. paul on thursday leaving after 10 am	atis_flight	9
4391	what flights are there from denver to atlanta	atis_flight	9
1057	what flights from atlanta to washington	atis_flight	9
1926	early morning flights between cincinnati and tampa	atis_flight	9
3540	list all the flights that arrive at general mitchell international	atis_flight	9
3115	show me the aircraft that canadian airlines uses	atis_aircraft	1
1041	find travel arrangements for a round trip flight from dallas to pittsburgh	atis_flight	9
296	what are the flights from orlando to kansas city	atis_flight	9
2562	show me flights from pittsburgh to philadelphia	atis_flight	9
4088	all flights from charlotte to anywhere on us air around 1 pm	atis_flight	9
1957	what is the fare on the thrift economy flight from boston to san francisco	atis_airfare	2
1426	saturday or sunday flights between milwaukee and phoenix american airlines	atis_flight	9
1225	i need one first class ticket from dallas fort worth to san francisco	atis_airfare	2
4439	show me all flights from san francisco to oakland	atis_flight	9
3424	tell me about flights from st. petersburg arriving in toronto before noon	atis_flight	9
132	find travel arrangements for a round trip flight from boston to pittsburgh	atis_flight	9
594	what is the latest flight from philadelphia to boston	atis_flight	9
199	what are all flights from boston to denver	atis_flight	9
3593	i need a list of late afternoon flights from chicago to milwaukee	atis_flight	9
486	round trip fares from baltimore to philadelphia under 1000 dollars	atis_airfare	2
1351	show me flights from philadelphia to san francisco on wednesdays	atis_flight	9
2429	i'd like a flight from las vegas to detroit on monday	atis_flight	9
2594	is there ground transportation from atlanta airport to downtown atlanta	atis_ground_service	13
1490	i need a round trip flight from cincinnati to san jose california	atis_flight	9
1522	how much does it cost to fly directly from philadelphia to san francisco on american airlines	atis_airfare	2
4221	what are the cheapest one way flights from pittsburgh to atlanta	atis_flight	9
252	i need a listing of flights from new york city to montreal canada departing thursday in the morning	atis_flight	9
3617	i'd like to see all the flights with their fares from denver to atlanta	atis_flight	9
4288	show me flights leaving from san francisco to denver on september thirtieth	atis_flight	9
134	show me all flights from atlanta to san francisco	atis_flight	9
534	flight on monday from philadelphia to oakland california early morning	atis_flight	9
471	what ground transportation is available in pittsburgh	atis_ground_service	13
4198	do you have flights from st. petersburg to toronto on monday	atis_flight	9
1501	find travel arrangements for a round trip flight from boston to pittsburgh arriving after 8 pm	atis_flight	9
2600	what flights from atlanta to st. louis on tuesday arriving around 230 pm	atis_flight	9
17	i'd like to find the least expensive one way fare from boston to philadelphia	atis_airfare	2
2698	how can i get from indianapolis to montreal in the evening	atis_flight	9
274	show me all flights that arrive in philadelphia from baltimore denver or pittsburgh	atis_flight	9
2566	list the flights from dallas to san francisco on american airlines	atis_flight	9
4197	i'd like to book a flight from denver to pittsburgh and i'd like to go on eastern airlines	atis_flight	9
1869	i'd like to get a flight leaving san francisco and arriving at philadelphia pennsylvania	atis_flight	9
1720	wednesday from baltimore to newark	atis_flight	9
2706	san francisco to denver tuesday	atis_flight	9
3132	morning flight from boston to philadelphia	atis_flight	9
2042	find travel arrangements for a round trip flight from dallas to pittsburgh	atis_flight	9
3752	does dl stand for delta	atis_abbreviation	0
2355	list the fares of the delta airlines flights from boston to philadelphia	atis_airfare	2
3721	what does the abbreviation ua mean	atis_abbreviation	0
3624	how many first class flights does united airlines have departing from boston today	atis_quantity	15
1042	is there a delta flight from boston to denver	atis_flight	9
1760	ground transportation in westchester county	atis_ground_service	13
2834	show me the flights on delta or twa which go through atlanta	atis_flight	9
1515	flight from boston to baltimore	atis_flight	9
842	please list the flights from denver to phoenix	atis_flight	9
1741	leaving denver flying to san francisco before 10 am what type of aircraft is used	atis_aircraft	1
4205	please show me continental flights from san francisco to pittsburgh on friday	atis_flight	9
4476	i'd like a twa flight from las vegas to new york nonstop	atis_flight	9
3639	please find me a flight between boston and philadelphia that arrives in philadelphia close to 5 pm	atis_flight	9
4031	show me all flights with fares from pittsburgh to san francisco	atis_flight	9
4413	show me all flights for tomorrow from san francisco to pittsburgh	atis_flight	9
2227	list flights from cincinnati to san jose friday evening	atis_flight	9
911	from toronto to atlanta in the afternoon	atis_flight	9
3650	what flights are available on dl from dallas to atlanta on monday morning	atis_flight	9
4165	atlanta to oakland thursday	atis_flight	9
1606	what are the flights available after 3 pm between denver and san francisco	atis_flight	9
1438	what flights from atlanta to st. louis on tuesday arriving around 230 pm	atis_flight	9
4082	what's the cheapest flight from pittsburgh to san francisco on friday	atis_flight	9
1261	list flights leaving dallas on saturday and arriving in san francisco before 4 pm	atis_flight	9
2416	show me the dinner flights from baltimore to oakland	atis_flight	9
4285	the most expensive flight between boston and philadelphia	atis_flight	9
2937	where does canadian airlines international fly	atis_flight	9
2451	what are all the flights from boston to dallas	atis_flight	9
2117	find me the latest flight leaving atlanta august seventh and arriving in denver	atis_flight	9
1532	ground transportation san francisco	atis_ground_service	13
776	show me the flights available from dallas to baltimore august third	atis_flight	9
1749	i would like to know flights on june fifteenth from long beach to columbus after 12 noon please	atis_flight	9
1180	find me the cheapest one way fare i can get from boston to denver	atis_airfare	2
468	show me the flights leaving charlotte to atlanta around 7 pm next tuesday	atis_flight	9
93	latest flight from houston to san jose	atis_flight	9
3994	can i get a taxi from long beach airport to downtown long beach	atis_ground_service	13
3642	show flights between boston and denver	atis_flight	9
1647	i would like to make a round trip between washington and san francisco	atis_flight	9
1178	what is the cheapest coach flight between dallas and baltimore leaving august tenth	atis_flight	9
315	list the flights between san jose and houston	atis_flight	9
457	what are the flights available between 10 am and 3 pm between pittsburgh and fort worth	atis_flight	9
746	how do i get from boston to pittsburgh	atis_flight	9
297	show me the flights from baltimore to dallas	atis_flight	9
3035	list all daily flights between boston and oakland using delta airlines	atis_flight	9
2379	find the earliest breakfast flight from boston to oakland	atis_flight	9
4273	shortest flight from boston to philadelphia	atis_flight	9
33	okay could you tell me what flight leaves dallas to san francisco by united airline	atis_flight	9
4471	i'd like to fly from dallas to san francisco at approximately 615 pm	atis_flight	9
3153	show me all flights from denver or philadelphia or pittsburgh to baltimore	atis_flight	9
596	show me airlines with flights from pittsburgh to boston please	atis_airline	3
109	what are the coach fares for flights from newark to la leaving after 3 pm	atis_airfare	2
3887	what is the cheapest first class fare from cleveland to miami on us air on february twenty fourth	atis_airfare	2
3229	i would like a flight between denver and san francisco leaving from denver in the afternoon and arriving at 5 pm	atis_flight	9
179	list daily flights of united airline from denver to baltimore with first class service	atis_flight	9
731	i would like a to know the type of aircraft leaving from atlanta bound to boston on friday this week	atis_aircraft	1
3666	please give me the flights from san francisco to washington dc	atis_flight	9
705	please show me all one way first class flights from indianapolis to memphis	atis_flight	9
3488	does any airline have an early afternoon flight from boston to denver	atis_airline	3
4287	what flights from kansas city to chicago leave next wednesday returning the following day	atis_flight	9
626	please show me airlines with flights from denver to boston stop philadelphia	atis_airline	3
3541	show me non first class flights from baltimore to dallas	atis_flight	9
734	all right what i'd like to do is find the cheapest one way fare from boston to denver	atis_airfare	2
978	on tuesday i'd like to find a flight from detroit to st. petersburg that arrives before 10 pm	atis_flight	9
120	i need flight information on saturday for a flight from philadelphia to dallas	atis_flight	9
4406	what're the lowest one way fares from denver to atlanta	atis_airfare	2
2415	i want a flight from toronto to san diego that stops in st. louis are there flights	atis_flight	9
2927	what is your earliest morning flight from indianapolis to charlotte	atis_flight	9
4010	what does co mean	atis_abbreviation	0
2932	what airport is at tampa	atis_airport	4
683	what kind of aircraft will i be flying on if i take a first class american airlines flight from philadelphia to dallas	atis_aircraft	1
4189	find the cheapest one way fare from pittsburgh to san francisco	atis_airfare	2
4367	what flights depart newark for tampa on friday	atis_flight	9
1113	show me a list of flights from san francisco to boston for august thirtieth	atis_flight	9
1558	i want a flight from philadelphia to dallas that at least has one stop	atis_flight	9
944	please list for me the flights on united airlines between boston and denver	atis_flight	9
1902	how much is the ground transportation between atlanta and downtown	atis_ground_fare	12
3263	what flights are available friday afternoon from atlanta to dallas	atis_flight	9
463	show me the flights next tuesday between philadelphia and san francisco	atis_flight	9
1589	i'd like information on a flight from atlanta to denver a morning flight	atis_flight	9
2478	what is your last trip on august twenty seventh from washington to boston	atis_flight	9
2307	what flights are there from cleveland to miami on us air that arrive in miami before 4 pm	atis_flight	9
3932	could you find me the cheapest fare from boston to san francisco	atis_airfare	2
1106	list flights from pittsburgh to baltimore on thursday morning nonstop	atis_flight	9
3606	what flights go from denver to atlanta	atis_flight	9
2534	please list all flights between indianapolis and orlando on the twenty seventh of december	atis_flight	9
802	my question is i want to go to san francisco and i live in denver and i would like to fly on united airlines do you have an early flight	atis_flight	9
668	what does the fare code f mean	atis_abbreviation	0
144	what kinds of ground transportation is available in dallas fort worth	atis_ground_service	13
3339	what about a car rental in denver	atis_ground_service	13
175	list all daily flights between boston and oakland and between oakland and boston using delta airlines	atis_flight	9
2337	i need a flight from kansas city to newark on the first of july	atis_flight	9
45	do you have a flight leaving boston at 645 am going to washington	atis_flight	9
2233	i'd like a ticket on a plane from denver to atlanta i would like a coach class or lowest fare ticket	atis_airfare	2
2740	all flights from washington dc to san francisco after 5 pm on november twelfth economy class	atis_flight	9
811	i would like information on flights leaving atlanta in the afternoon arriving in dallas	atis_flight	9
2623	how much does flight ua 297 from denver to san francisco cost	atis_airfare	2
3066	what are the coach class fares on flights from pittsburgh to atlanta	atis_airfare	2
2460	i'd like to find the cheapest flight from washington dc to atlanta	atis_flight	9
3962	can you tell me what aircraft is used for delta flight 1222 from kansas city to salt lake city	atis_aircraft	1
2917	list all the flights from atlanta to philadelphia on august the first	atis_flight	9
3935	what is the least expensive flight from atlanta to denver leaving on october twelfth	atis_flight	9
1966	what is fare code h	atis_abbreviation	0
3631	houston airports	atis_airport	4
1512	please list all flights into denver before noon on united airlines and northwest airlines	atis_flight	9
149	what is the distance between pittsburgh airport and downtown pittsburgh	atis_distance	8
3367	flights from dallas to houston in the morning	atis_flight	9
2384	on tuesday the twenty third flights from philadelphia to san francisco on american airlines	atis_flight	9
298	show first flight from boston to philadelphia	atis_flight	9
2457	what does the fare code qw mean	atis_abbreviation	0
415	which airlines have first class flights today	atis_airline	3
1228	show me all flights from san francisco to washington dc	atis_flight	9
1321	please list all flights from san francisco to pittsburgh on sunday	atis_flight	9
3312	can you show me one way economy fares from dallas to atlanta	atis_airfare	2
4277	what flights from cincinnati to tampa	atis_flight	9
4474	what are the nonstop flights on america west or southwest air from kansas city to burbank on saturday may twenty two	atis_flight	9
833	show me flights from baltimore to philadelphia arriving after 2100	atis_flight	9
308	what flights go from boston to pittsburgh after 6 o'clock next tuesday	atis_flight	9
1905	show me round trip fares from pittsburgh to philadelphia	atis_airfare	2
4380	what flights go from dallas to denver leaving after 3 pm	atis_flight	9
4139	are there any flights from milwaukee to tacoma on friday june eleventh	atis_flight	9
1075	all flights from boston to washington dc on november tenth	atis_flight	9
2470	now i want to see return flights from miami to new york	atis_flight	9
4397	show me the ground transportation in denver	atis_ground_service	13
3103	what is the ap 57 restriction	atis_abbreviation	0
19	what are the flights from tacoma to san jose on wednesday the nineteenth	atis_flight	9
4192	is there a flight on american airlines going from boston to san francisco on june twenty eighth	atis_flight	9
2285	what is ewr	atis_abbreviation	0
1829	what's the earliest flight from atlanta to boston	atis_flight	9
1789	what is the earliest flight from washington to atlanta leaving on wednesday september fourth	atis_flight	9
677	what is fare code h	atis_abbreviation	0
764	are there any flights from boston to san francisco which stop in washington dc	atis_flight	9
856	i need flight information leaving atlanta and arriving in baltimore for monday	atis_flight	9
1313	show me all flights from denver to pittsburgh which serve a meal for the day after tomorrow	atis_flight	9
937	what flights leave after 7 pm from pittsburgh to philadelphia	atis_flight	9
1632	show me all prices of first class from baltimore to dallas	atis_airfare	2
3258	i want a flight that leaves from charlotte to newark that leaves in the afternoon or evening	atis_flight	9
2240	what are the lowest one way fares from atlanta to denver	atis_airfare	2
290	i want information on flights from atlanta to washington dc give me information on flights after 4 pm on wednesday	atis_flight	9
1626	what kind of plane is used on the earliest flight from boston to san francisco afternoon	atis_aircraft	1
3106	what limousine service in toronto	atis_ground_service	13
70	do you have a flight on wednesday from denver to washington dc nonstop	atis_flight	9
497	are there any flights from chicago to minneapolis on saturday on continental	atis_flight	9
2627	am flights from atlanta to philadelphia	atis_flight	9
3364	can you list all flights between milwaukee and chicago	atis_flight	9
2973	show me all the flights between oakland and denver	atis_flight	9
2535	okay i'd like a nonstop flight from houston to memphis that arrives in memphis in the early afternoon on tuesday june first	atis_flight	9
1837	what flights are available from pittsburgh to baltimore on july twenty fifth 1991	atis_flight	9
3526	lowest fare from san francisco to orlando	atis_airfare	2
3654	what does restriction ap 57 mean	atis_abbreviation	0
2638	is there ground transportation from the airport to downtown phoenix	atis_ground_service	13
1598	i would like to fly from atlanta to san francisco with a stopover in dallas	atis_flight	9
61	what flight is available at noontime from boston to washington what flight is available around noontime from boston to washington	atis_flight	9
1074	list ground transportation options at phoenix	atis_ground_service	13
4286	can you tell me the latest evening flight from atlanta to denver on july seventh	atis_flight	9
3425	list all flights from long beach to columbus late saturday	atis_flight	9
318	i'd like a flight tomorrow from san diego to toronto	atis_flight	9
1068	what is the latest flight from milwaukee to seattle tomorrow	atis_flight	9
2732	does eastern airlines fly early in the morning between logan and bwi	atis_flight	9
2529	show me the flights from boston to san francisco that stop in dallas	atis_flight	9
838	what's the price of the least expensive first class round trip ticket on us air from cleveland to miami	atis_airfare	2
2588	i'd like a flight on united airlines from dallas to san francisco that leaves after 815 am	atis_flight	9
1114	what airlines have business class service between boston and san francisco	atis_airline	3
4063	are there any flights after 9 pm from san francisco to washington	atis_flight	9
1657	what is the cheapest round trip flight from denver to atlanta	atis_flight	9
2221	flight from cleveland to nashville	atis_flight	9
3111	show me flights monday night after 8 pm for dallas to boston	atis_flight	9
1697	show me all flights direct and connecting from boston to pittsburgh that arrive in pittsburgh before 10 am	atis_flight	9
2019	list all flights from denver to philadelphia	atis_flight	9
800	i need a flight from los angeles to charlotte today	atis_flight	9
3979	i would like a flight from philadelphia to dallas arrive dallas about 12 noon	atis_flight	9
1634	is the american flight 813 from boston to oakland a nonstop flight	atis_flight	9
196	show me all fares between philadelphia and san francisco that are less than 200 dollars one way	atis_airfare	2
2348	all fares and flights from philadelphia	atis_airfare	2
2564	show me the flights from denver to philadelphia and the flights from pittsburgh to philadelphia	atis_flight	9
655	show me the flights from st. petersburg to toronto that arrive early in the morning	atis_flight	9
3659	what ground transport is available in baltimore	atis_ground_service	13
1583	nonstop flights seattle to kansas city	atis_flight	9
1216	i want to fly denver to pittsburgh	atis_flight	9
2984	what flights does delta have between dallas and denver	atis_flight	9
3699	show me all flights from pittsburgh to philadelphia which arrive before 8 o'clock am on wednesday	atis_flight	9
1378	looking for a flight from toronto to san diego	atis_flight	9
1056	please show me all the flights from boston	atis_flight	9
3410	how far is the airport from san francisco	atis_distance	8
96	okay i need to see economy flights on united between dallas and baltimore	atis_flight	9
139	what cities are served by canadian airlines international	atis_city	7
1084	show me all us air flights from atlanta to denver for the day after tomorrow	atis_flight	9
3041	please list all flights on northwest and united airlines that go to denver	atis_flight	9
3644	i would like to travel from denver to pittsburgh	atis_flight	9
438	what are the flights from las vegas to burbank on saturday may twenty two	atis_flight	9
3223	show me all the cheapest fares from new york to miami leaving on tuesday	atis_airfare	2
1052	show me the afternoon flights from washington to boston	atis_flight	9
3085	show me the cheapest fares from miami to new york leaving on a sunday	atis_airfare	2
2029	show me the type of aircraft that cp uses	atis_aircraft	1
670	show me flights from san francisco to atlanta	atis_flight	9
3722	thank you very much now can you help me with information on flights from boston to atlanta	atis_flight	9
2247	what afternoon flights are available from atlanta to san francisco	atis_flight	9
3733	i would like to fly from atlanta to philadelphia	atis_flight	9
3738	give me the flights from salt lake city to new york city arriving before 6 pm	atis_flight	9
1769	i need information on a flight from boston to denver	atis_flight	9
3999	what flights are there available from philadelphia to denver on wednesday with economy class	atis_flight	9
3820	what's the latest flight from houston to dallas	atis_flight	9
4008	hello i'm trying to find a flight that goes from pittsburgh to denver after 2 pm	atis_flight	9
2398	what flights from boston arrive in dallas fort worth before 5 pm	atis_flight	9
4103	i would like to know the flights from denver to pittsburgh leaving on monday	atis_flight	9
2495	show me the delta flights from san francisco to boston	atis_flight	9
150	show me the flights from love field to any other airport	atis_flight	9
2176	what are the lowest one way fares from pittsburgh to atlanta	atis_airfare	2
3224	please list all flights between boston and atlanta	atis_flight	9
2131	flight from dallas to boston tomorrow	atis_flight	9
3612	flights from cleveland to kansas city	atis_flight	9
2532	i need late flight wednesday from oakland to salt lake city	atis_flight	9
3901	how much does it cost to fly from boston to baltimore on a saturday	atis_airfare	2
203	list the round trip flights from st. paul to san jose	atis_flight	9
2653	which flight is a one way fare at 329 dollars from denver to pittsburgh	atis_flight	9
1061	give me flights from atlanta to baltimore	atis_flight	9
239	i would like to fly from pittsburgh to san francisco	atis_flight	9
1128	what is the earliest flight leaving denver going to boston	atis_flight	9
4076	what flights from new york to los angeles after 10 am	atis_flight	9
538	what kind of aircraft is used on the first class american airlines flight from philadelphia to san francisco with a dallas stopover	atis_aircraft	1
2704	information on first class round trip from pittsburgh to san francisco	atis_flight	9
2633	what is the cost of limousine service at logan airport	atis_ground_fare	12
4475	tell me about ground transportation between orlando international and orlando	atis_ground_service	13
376	round trip houston to las vegas nonstop	atis_flight	9
4358	what does ord mean	atis_abbreviation	0
2111	show me the flights arriving around noon in baltimore from denver	atis_flight	9
680	show me flights denver to washington on thursday	atis_flight	9
2077	i would like to fly from philadelphia to dallas	atis_flight	9
387	okay i need to get a flight from houston to seattle	atis_flight	9
949	show me one way flights from milwaukee to orlando wednesday	atis_flight	9
2167	i would like to know the flights available from boston to denver arriving in denver by 8 o'clock wednesday morning	atis_flight	9
3925	what are the afternoon flights from denver to san francisco	atis_flight	9
1413	name the earliest flight from boston to san francisco	atis_flight	9
2244	list all flights going from boston to atlanta before 5 o'clock am on thursday	atis_flight	9
4174	is there ground transportation in baltimore	atis_ground_service	13
1777	what kind of airplane goes from philadelphia to san francisco monday stopping in dallas in the afternoon first class flight	atis_aircraft	1
371	show me all flights arriving to denver from oakland	atis_flight	9
4149	i would like information on any flights from pittsburgh to san francisco leaving thursday evening	atis_flight	9
2387	fly from dallas to baltimore	atis_flight	9
1157	show me the flights on twa from atlanta in the morning	atis_flight	9
2977	please show me all round trip flights from new york to miami	atis_flight	9
2164	please list all the flights from boston to denver which serve meals	atis_flight	9
621	which airlines are represented in the database	atis_airline	3
478	what pm flights are available from philadelphia to pittsburgh	atis_flight	9
2822	what's the earliest flight from nashville to tacoma on american on tuesday the eighteenth of may	atis_flight	9
1173	what airlines have flights from boston to philadelphia that leave before 630 am	atis_airline	3
4359	what is the fare on november seventh going one way from pittsburgh to philadelphia	atis_airfare	2
3839	display all flights from toronto to san diego on us air with a layover in phoenix	atis_flight	9
191	flights from phoenix to las vegas	atis_flight	9
990	i'd like a flight from washington that stops in denver and goes on to san francisco	atis_flight	9
1436	show flights from san francisco to denver on a thursday	atis_flight	9
3231	train to newark	atis_ground_service	13
2567	train to newark	atis_ground_service	13
2098	what flights from atlanta to toronto	atis_flight	9
1507	show me all all flights from pittsburgh to atlanta on wednesday which leave before noon and serve breakfast	atis_flight	9
3259	round trip fares new york to san jose	atis_airfare	2
2926	give me the flights from memphis tennessee to charlotte north carolina	atis_flight	9
2249	show me flights to san francisco from philadelphia stopping in dallas	atis_flight	9
1010	list the american airlines flights from dallas to san francisco	atis_flight	9
3957	show me the earliest flight on thursday from atlanta to washington	atis_flight	9
2929	show me flights from boston to philadelphia on a monday	atis_flight	9
3902	how many american airline flights leave denver june tenth	atis_quantity	15
69	i would like a flight on continental airlines on august twentieth from washington to pittsburgh	atis_flight	9
625	list all flights arriving at general mitchell international	atis_flight	9
1212	show me flights from philadelphia to baltimore	atis_flight	9
4153	what flights go from boston to washington next tuesday	atis_flight	9
2596	what type of aircraft leaves from boston to washington dc before 9 am	atis_aircraft	1
3277	i am looking for the cheapest fare from indianapolis to orlando on december twenty seventh	atis_airfare	2
4168	how much is a round trip fare from nashville to seattle	atis_airfare	2
