ID	TEXT	SLOTS	INTENT	INTENT_ID	SLOTS_ID
14817	¿hay vuelo baltimore hasta lunes la ?	O O B-fromloc.city_name O B-depart_date.day_name I-depart_time.period_of_day O	atis_flight	2	24 24 79 24 107 92 24
3529	muestra los domingo seattle chicago	O O B-depart_date.day_name B-fromloc.city_name B-toloc.city_name	atis_flight	2	24 24 107 79 73
17447	necesito un desde kansas newark para el	O O O B-fromloc.city_name B-toloc.city_name O O	atis_flight	2	24 24 24 79 73 24 24
12820	muéstrame los vuelos desde	O O O O	atis_flight	2	24 24 24 24
13631	reservar un vuelo pittsburgh	O O O B-toloc.city_name	atis_flight	2	24 24 24 73
7038	muéstrame los vuelos clase del miércoles la boston airlines	O O O I-class_type O B-depart_date.day_name O B-fromloc.city_name I-airline_name	atis_flight	2	24 24 24 90 24 107 24 79 66
1479	necesito un vuelo desde san francisco hasta filadelfia	O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 24 79 80 24 73
3260	cuáles son los vuelos más económicos de ida y vuelta desde denver hasta pittsburgh	O O O O B-cost_relative I-cost_relative O B-round_trip I-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 24 55 56 24 6 7 7 24 79 24 73
11552	los vuelos san francisco , filadelfia o	O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O	atis_flight	2	24 24 79 80 24 73 24
1910	muéstrame los vuelos desde dallas hasta boston	O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 24 79 24 73
2518	muéstrame los salt city milwaukee	O O B-fromloc.city_name I-fromloc.city_name B-toloc.city_name	atis_flight	2	24 24 79 80 73
1475	todos los precios de primera baltimore	O O O O B-class_type B-toloc.city_name	atis_airfare	0	24 24 24 24 89 73
20987	aerolíneas desde baltimore seattle	O O B-fromloc.city_name B-toloc.city_name	atis_airline	15	24 24 79 73
19945	transporte terrestre desde aeropuerto pittsburgh	O O O B-fromloc.airport_name I-fromloc.airport_name	atis_ground_service	12	24 24 24 145 146
11050	muéstrame vuelos desde baltimore que el siete mayo	O O O B-toloc.city_name O O B-arrive_date.month_name B-arrive_date.day_number	atis_flight	2	24 24 24 73 24 24 135 105
12236	vuelo pittsburgh hasta boston catorce	O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_number	atis_flight	2	24 79 24 73 97
3606	muéstrame los que el quince de julio	O O O O B-depart_date.day_number O B-depart_date.month_name	atis_flight	2	24 24 24 24 97 24 87
17768	todos los vuelos de northwest desde york después hasta	O O O O B-airline_name O I-fromloc.city_name O O	atis_flight	2	24 24 24 24 65 24 80 24 24
16842	los vuelos ida milwaukee hasta	O O I-round_trip B-fromloc.city_name O	atis_flight	2	24 24 7 79 24
21220	a hora vuelo continental airlines va hasta san	O B-flight_time O B-fromloc.city_name I-fromloc.city_name O O B-airline_name	atis_flight_time	11	24 151 24 79 80 24 24 65
14583	de american chicago los ángeles por	O B-airline_name B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_time.period_of_day	atis_flight	2	24 65 79 73 74 91
6533	¿hay vuelo de american airlines que vaya hasta san para	O O O B-airline_name I-airline_name O O O B-toloc.city_name O	atis_flight	2	24 24 24 65 66 24 24 24 73 24
1118	muéstrame los vuelos de delta desde dallas hasta denver	O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 24 65 24 79 24 73
1512	es más de y vuelta desde el de baltimore-washington hasta	O B-cost_relative O I-round_trip I-round_trip O O I-fromloc.airport_code I-fromloc.airport_code O	atis_airfare	0	24 55 24 7 7 24 24 94 94 24
18121	denver hasta vía dallas ?	B-fromloc.city_name O O B-stoploc.city_name O	atis_flight	2	79 24 24 133 24
16470	los baltimore filadelfia otra vez	O B-fromloc.city_name B-toloc.city_name O O	atis_flight	2	24 79 73 24 24
2989	quisiera el primer vuelo hasta houston desde dallas del uno de marzo y el último vuelo desde houston de regreso a dallas el uno de marzo	O O B-flight_mod O O B-toloc.city_name O B-fromloc.city_name O B-arrive_date.day_number O B-arrive_date.month_name O O B-flight_mod O O B-fromloc.city_name O O O B-toloc.city_name O B-depart_date.day_number O B-depart_date.month_name	atis_flight	2	24 24 141 24 24 73 24 79 24 105 24 135 24 24 141 24 24 79 24 24 24 73 24 97 24 87
15133	un en clase de american el próximo	O O I-class_type O B-airline_name O B-depart_date.date_relative	atis_flight	2	24 24 90 24 65 24 153
13082	¿ ofrece denver ?	O O B-toloc.city_name O	atis_flight	2	24 24 73 24
10518	cuáles los vuelos semana desde san pittsburgh	O O O O O B-fromloc.city_name B-toloc.city_name	atis_flight	2	24 24 24 24 24 79 73
9325	vuelos desde denver hasta hasta	O O B-fromloc.city_name O O	atis_flight	2	24 24 79 24 24
3884	¿tiene nombre el aeropuerto de filadelfia ?	O O O B-airport_name I-airport_name I-airport_name O	atis_airport	10	24 24 24 10 11 11 24
11751	vuelos desde entre de la mañana 2 de tarde	O O O I-depart_time.start_time I-depart_time.start_time I-depart_time.start_time B-depart_time.end_time I-depart_time.end_time I-depart_time.end_time	atis_flight	2	24 24 24 96 96 96 63 64 64
2768	dime los desde baltimore	O O O B-toloc.city_name	atis_flight	2	24 24 24 73
1872	qué vuelos hay el domingo desde seattle hasta chicago	O O O O B-depart_date.day_name O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 24 107 24 79 24 73
11453	muéstrame cualquier destino hasta que de h	O O O O O I-arrive_time.time_relative I-arrive_time.time	atis_flight	2	24 24 24 24 24 52 104
6654	muéstrame primer vuelo memphis	O B-flight_mod O B-toloc.city_name	atis_flight	2	24 141 24 73
4471	a qué hora sale el vuelo de continental airlines que va desde denver hasta san francisco	O O B-flight_time O O O O B-fromloc.city_name I-fromloc.city_name O O O B-toloc.city_name O B-airline_name I-airline_name	atis_flight_time	11	24 24 151 24 24 24 24 79 80 24 24 24 73 24 65 66
3367	desde denver hasta baltimore	O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 79 24 73
17553	muéstrame desde field	O O I-fromloc.airport_name	atis_flight	2	24 24 146
3984	qué transporte terrestre hay desde el aeropuerto de atlanta hasta el centro de la ciudad	O O O O O O O O B-fromloc.city_name O O O O O O	atis_ground_service	12	24 24 24 24 24 24 24 24 79 24 24 24 24 24 24
8417	un desde denver pittsburgh para el quince de gustaría fuese vuelo	O O B-fromloc.city_name B-toloc.city_name O O B-depart_date.day_number O O O O	atis_flight	2	24 24 79 73 24 24 97 24 24 24 24
15349	muéstrame los vuelos que desde atlanta de las 6 la tarde	O O O O O B-toloc.city_name I-depart_time.time_relative O B-depart_time.time I-depart_time.time I-depart_time.time	atis_flight	2	24 24 24 24 24 73 102 24 14 15 15
426	muestra todos los vuelos desde boston hasta baltimore para el treinta y uno de julio	O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number I-depart_date.day_number I-depart_date.day_number O B-depart_date.month_name	atis_flight	2	24 24 24 24 24 79 24 73 24 24 97 98 98 24 87
13026	desde hasta san con en dallas airlines	O O B-toloc.city_name O O B-stoploc.city_name I-airline_name	atis_flight	2	24 24 73 24 24 133 66
3501	quiero un vuelo de vuelta desde washington hasta dallas con american airlines	O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name	atis_flight	2	24 24 24 6 7 24 79 24 73 24 65 66
3720	busca un desde washington el	O O O B-toloc.city_name O	atis_flight	2	24 24 24 73 24
20021	qué código tarifa y	O O O B-fare_basis_code	atis_abbreviation	14	24 24 24 31
15085	un vuelo desde atlanta charlotte el próximo	O O O B-fromloc.city_name B-toloc.city_name O B-depart_date.date_relative	atis_flight	2	24 24 24 79 73 24 153
14715	muéstrame todos lleguen dallas	O O O B-toloc.city_name	atis_flight	2	24 24 24 73
2023	por dame dallas y baltimore y sus costos	O O B-fromloc.city_name O B-toloc.city_name O O O	atis_airfare	0	24 24 79 24 73 24 24 24
1944	los vuelos hasta dallas y después las del de de 1100	O O O B-toloc.city_name I-round_trip B-depart_time.time_relative O I-depart_time.time O O B-fare_amount	atis_airfare	0	24 24 24 73 7 101 24 15 24 24 155
10931	vuelos van d.c. toronto	O O B-fromloc.state_code B-toloc.city_name	atis_flight	2	24 24 147 73
14985	algún entre san francisco en dallas fort worth	O O B-fromloc.city_name I-fromloc.city_name O B-stoploc.city_name I-stoploc.city_name I-stoploc.city_name	atis_flight	2	24 24 79 80 24 133 134 134
328	la tarifa de air desde denver hasta veinte de abril	O O O I-airline_name O B-fromloc.city_name O B-depart_date.day_number O B-depart_date.month_name	atis_airfare	0	24 24 24 66 24 79 24 97 24 87
5326	qué hay desde francisco	O O O I-toloc.city_name	atis_flight	2	24 24 24 74
178	cuál es la tarifa más barata entre denver y boston	O O O O B-cost_relative I-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	24 24 24 24 55 56 24 79 24 73
18221	aerolíneas tienen vuelos servicio	O O O O	atis_quantity	4	24 24 24 24
10555	vuelos ofrece hasta después las en punto	O O O B-depart_time.time_relative O I-depart_time.time I-depart_time.time	atis_flight	2	24 24 24 101 24 15 15
18005	muéstrame los hasta denver el agosto	O O O B-toloc.city_name O B-depart_date.month_name	atis_flight	2	24 24 24 73 24 87
4084	baltimore hasta ida y vuelta	B-fromloc.city_name O B-round_trip I-round_trip I-round_trip	atis_flight	2	79 24 6 7 7
5446	información de los worth atlanta para el por la	O O O I-fromloc.city_name B-toloc.city_name O O O O	atis_flight	2	24 24 24 80 73 24 24 24 24
14694	muéstrame atlanta hasta d.c. por noche el jueves por la	O B-fromloc.city_name O B-toloc.state_code B-depart_time.period_of_day I-depart_time.period_of_day O B-depart_date.day_name B-depart_time.period_of_day I-depart_time.period_of_day	atis_flight	2	24 79 24 115 91 92 24 107 91 92
8049	vuelos desde hasta washington para miércoles	O O O B-toloc.city_name O B-depart_date.day_name	atis_flight	2	24 24 24 73 24 107
15161	todos los vuelos con las tarifas clase económica	O O O O O O B-economy I-economy	atis_flight	2	24 24 24 24 24 24 41 42
12721	muéstrame más económico denver pittsburgh	O B-cost_relative I-cost_relative B-fromloc.city_name B-toloc.city_name	atis_flight	2	24 55 56 79 73
14576	el vuelo el desde washington san	O O O O B-fromloc.city_name B-toloc.city_name	atis_flight	2	24 24 24 24 79 73
2326	vuelo desde dallas hasta oakland california para el lunes	O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name O O B-depart_date.day_name	atis_flight	2	24 24 79 24 73 25 24 24 107
13223	muéstrame todos chicago del jueves junio a city a aproximadamente las en punto de	O O B-fromloc.city_name O B-depart_date.day_name B-depart_date.day_number O I-toloc.city_name O B-arrive_time.time_relative O I-arrive_time.time I-arrive_time.time O	atis_flight	2	24 24 79 24 107 97 24 74 24 51 24 104 104 24
6580	necesito desde denver lunes	O O B-toloc.city_name B-depart_date.day_name	atis_flight	2	24 24 73 107
830	quisiera un vuelo de american desde toronto hasta san diego con escala en denver por favor	O O O O B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O B-stoploc.city_name O O	atis_flight	2	24 24 24 24 65 24 79 24 73 74 24 24 24 133 24 24
16460	muéstrame vuelos american desde hasta milwaukee miércoles	O O B-airline_name O O B-toloc.city_name B-depart_date.day_name	atis_flight	2	24 24 65 24 24 73 107
2481	muéstrame los vuelos de ida sin escalas desde nueva york hasta miami para un martes que cuesten menos que 466 dólares	O O O B-round_trip I-round_trip B-flight_stop I-flight_stop O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-arrive_date.day_name O O B-cost_relative O B-fare_amount I-fare_amount	atis_flight	2	24 24 24 6 7 59 60 24 79 80 24 73 24 24 121 24 24 55 24 155 156
1104	muéstrame todos los vuelos entre san francisco y filadelfia para el quince de septiembre	O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number O B-depart_date.month_name	atis_flight	2	24 24 24 24 24 79 80 24 73 24 24 97 24 87
5802	qué tienes pittsburgh miércoles semana después de las 6 de la	O O B-toloc.city_name B-depart_date.day_name O B-depart_time.time_relative O O B-depart_time.time I-depart_time.time I-depart_time.time	atis_flight	2	24 24 73 107 24 101 24 24 14 15 15
9406	muéstrame todos entre boston y	O O O B-fromloc.city_name O	atis_flight	2	24 24 24 79 24
5298	quisiera la salga martes desde diego hasta indianápolis	O O O B-depart_date.day_name O I-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 107 24 80 24 73
419	qué vuelo entre pittsburgh y baltimore para el diecinueve de julio tiene la capacidad más pequeña de asientos	O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number O B-depart_date.month_name O O O B-mod I-mod O O	atis_flight	2	24 24 24 79 24 73 24 24 97 24 87 24 24 24 8 9 24 24
20029	qué es la	O O O	atis_abbreviation	14	24 24 24
638	todos los vuelos de la mañana que salgan desde pittsburgh con destino a denver	O O O O O O O O O B-fromloc.city_name O O O B-toloc.city_name	atis_flight	2	24 24 24 24 24 24 24 24 24 79 24 24 24 73
17505	quiero volar desde hasta baltimore vuelos	O O O O B-toloc.city_name O	atis_flight	2	24 24 24 24 73 24
13925	un filadelfia hasta dallas	O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 79 24 73
20047	qué significa el tarifa	O O O O	atis_abbreviation	14	24 24 24 24
8276	necesito otro las vegas los que hora la qué tienes disponible	O O B-fromloc.city_name I-fromloc.city_name B-toloc.city_name O I-arrive_time.period_of_day I-arrive_time.period_of_day O O O	atis_flight	2	24 24 79 80 73 24 50 50 24 24 24
14647	un viaje de ida y vuelta francisco y	O O O B-round_trip I-round_trip I-round_trip I-toloc.city_name O	atis_flight	2	24 24 24 6 7 7 74 24
11953	qué desde atlanta llega más a	O O B-toloc.city_name O B-flight_mod O	atis_flight	2	24 24 73 24 141 24
13706	vuelos desde san hasta denver días	O O B-fromloc.city_name O B-toloc.city_name B-flight_mod	atis_flight	2	24 24 79 24 73 141
10697	los vuelos united desde baltimore que salgan el	O O B-airline_name O B-toloc.city_name O O O	atis_flight	2	24 24 65 24 73 24 24 24
8389	cuál es más atlanta boston	O O B-cost_relative B-fromloc.city_name B-toloc.city_name	atis_flight	2	24 24 55 79 73
16973	hasta el de westchester nueva días semana	O O I-toloc.city_name I-toloc.city_name B-toloc.city_name B-flight_mod I-flight_mod	atis_flight	2	24 24 74 74 73 141 142
19937	cuéntame sobre terrestre el aeropuerto dallas la ciudad de dallas	O O O O B-fromloc.airport_name I-fromloc.airport_name O O O B-toloc.city_name	atis_ground_service	12	24 24 24 24 145 146 24 24 24 73
241	cuánto cuestan los vuelos desde denver hasta san francisco	O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare	0	24 24 24 24 24 79 24 73 74
1552	muestra los vuelos desde filadelfia hasta boston	O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 24 79 24 73
915	qué vuelos de northwest airlines salen desde denver antes del mediodía	O O O B-airline_name I-airline_name O O B-fromloc.city_name B-depart_time.time_relative I-depart_time.time_relative B-depart_time.time	atis_flight	2	24 24 24 65 66 24 24 79 101 102 14
6309	enumera vuelos salgan san el por y lleguen a	O O O B-fromloc.city_name O O O O O	atis_flight	2	24 24 24 79 24 24 24 24 24
123	cuál es la tarifa desde filadelfia hasta pittsburgh de clase ejecutiva de ida	O O O O O B-fromloc.city_name O B-toloc.city_name O B-class_type I-class_type B-round_trip I-round_trip	atis_airfare	0	24 24 24 24 24 79 24 73 24 89 90 6 7
20911	qué aerolíneas tienen sin desde chicago	O O O B-flight_stop O B-toloc.city_name	atis_airline	15	24 24 24 59 24 73
3497	muéstrame los vuelos desde filadelfia hasta dallas con escala en atlanta	O O O O B-fromloc.city_name O B-toloc.city_name O O O B-stoploc.city_name	atis_flight	2	24 24 24 24 79 24 73 24 24 24 133
20328	el la operación aéreo en el de filadelfia	O O B-transport_type I-transport_type O O I-airport_name I-airport_name	atis_ground_fare	9	24 24 20 21 24 24 11 11
3929	los de southwest diego san francisco	O O B-airline_name I-fromloc.city_name B-toloc.city_name I-toloc.city_name	atis_flight	2	24 24 65 80 73 74
19770	¿hay terrestre aeropuerto atlanta hasta el centro	O O B-fromloc.airport_name I-fromloc.airport_name O O O	atis_ground_service	12	24 24 145 146 24 24 24
5622	quiero sin memphis vegas el dos de marzo	O B-flight_stop B-fromloc.city_name I-toloc.city_name O B-arrive_date.day_number O B-arrive_date.month_name	atis_flight	2	24 59 79 74 24 105 24 135
17439	quiero volar desde hasta boston fort y volar con delta	O O O O B-toloc.city_name I-stoploc.city_name O O O B-airline_name	atis_flight	2	24 24 24 24 73 134 24 24 24 65
14593	muéstrame lista chicago seattle de airlines que el sábado antes y en el que	O O B-fromloc.city_name B-toloc.city_name O I-airline_name O O B-depart_date.day_name B-depart_time.time_relative O O O O	atis_flight	2	24 24 79 73 24 66 24 24 107 101 24 24 24 24
11471	todos los vuelos baltimore la tarde	O O O B-toloc.city_name O B-arrive_time.period_of_day	atis_flight	2	24 24 24 73 24 49
2771	¿hay algún vuelo alrededor de las 3 de la tarde desde charlotte hasta mineápolis ?	O O O B-depart_time.time_relative I-depart_time.time_relative I-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time I-depart_time.time O B-fromloc.city_name O B-toloc.city_name O	atis_flight	2	24 24 24 101 102 102 14 15 15 15 24 79 24 73 24
4689	enumera los vuelos desde airlines	O O O O I-airline_name	atis_flight	2	24 24 24 24 66
859	viajes desde la guardia o el aeropuerto internacional john f. kennedy hasta cleveland	O O B-fromloc.airport_name I-fromloc.airport_name B-or I-or B-fromloc.airport_code I-fromloc.airport_code I-fromloc.airport_code I-fromloc.airport_code I-fromloc.airport_code O B-toloc.city_name	atis_flight	2	24 24 145 146 47 48 93 94 94 94 94 24 73
360	tarifa de y clase desde indianápolis memphis	O O I-round_trip I-class_type O B-fromloc.city_name B-toloc.city_name	atis_airfare	0	24 24 7 90 24 79 73
892	muéstrame los vuelos desde filadelfia hasta baltimore	O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 24 79 24 73
1327	dime los vuelos del martes desde los ángeles hasta pittsburgh	O O O O B-depart_date.day_name O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 24 107 24 79 80 24 73
493	quiero saber tarifa más barata desde	O O O B-cost_relative I-cost_relative O	atis_airfare	0	24 24 24 55 56 24
4251	los hasta seattle con escala en	O O B-toloc.city_name O O O	atis_flight	2	24 24 73 24 24 24
19004	¿hay desde el aeropuerto de la ciudad ?	O O O O O O O O	atis_ground_service	12	24 24 24 24 24 24 24 24
8449	un vuelo desde hasta dallas escala	O O O O B-toloc.city_name O	atis_flight	2	24 24 24 24 73 24
20468	¿tienes alguna aerolínea que haga desde baltimore san ?	O O O O O O B-fromloc.city_name B-toloc.city_name O	atis_airline	15	24 24 24 24 24 24 79 73 24
2129	quisiera un hasta dallas que dallas alrededor del mediodía	O O O B-toloc.city_name O B-toloc.city_name B-arrive_time.time_relative I-arrive_time.time I-arrive_time.time	atis_flight	2	24 24 24 73 24 73 51 104 104
5885	vuelos hay el martes a la atlanta	O O O B-depart_date.day_name O O B-toloc.city_name	atis_flight	2	24 24 24 107 24 24 73
3684	muéstrame los vuelos desde denver hasta filadelfia	O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 24 79 24 73
20901	qué vuelos washington y denver	O O B-fromloc.city_name O B-toloc.city_name	atis_airline	15	24 24 79 24 73
6524	los de american desde miami	O O B-airline_name O B-fromloc.city_name	atis_flight	2	24 24 65 24 79
880	es tarifa entre y boston	O O O O B-toloc.city_name	atis_airfare	0	24 24 24 24 73
17250	vuelos de air desde hasta conexión en	O O I-airline_name O O I-connect O	atis_flight	2	24 24 66 24 24 62 24
13293	desde hasta dallas hasta san el ocho	O O B-toloc.city_name O B-toloc.city_name O B-depart_date.month_name	atis_flight	2	24 24 73 24 73 24 87
7893	todos boston san francisco de united	O B-fromloc.city_name B-toloc.city_name I-toloc.city_name O B-airline_name	atis_flight	2	24 79 73 74 24 65
8204	quiero antes de las 8 de qué vuelo atlanta	O B-depart_time.time_relative O O B-depart_time.time O O O B-toloc.city_name	atis_flight	2	24 101 24 24 14 24 24 24 73
6552	vuelos hay disponibles denver dallas worth	O O O B-fromloc.city_name B-toloc.city_name I-toloc.city_name	atis_flight	2	24 24 24 79 73 74
19223	dame sobre el transporte	O O O O	atis_ground_service	12	24 24 24 24
18827	el avión vuele desde baltimore el de diciembre	O O O O B-toloc.city_name O O B-depart_date.month_name	atis_aircraft	7	24 24 24 24 73 24 24 87
15713	es vuelo tampa hasta mañana	O O B-fromloc.city_name O B-depart_date.today_relative	atis_flight	2	24 24 79 24 71
19795	terrestre en seattle	O O B-city_name	atis_ground_service	12	24 24 12
14452	de un vuelo y vuelta baltimore hasta pittsburgh	O O O I-round_trip I-round_trip B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 7 7 79 24 73
11787	hay desde city denver de las de la	O O I-fromloc.city_name B-toloc.city_name I-depart_time.time_relative I-depart_time.time_relative O O	atis_flight	2	24 24 80 73 102 102 24 24
20381	qué precio tiene alquiler dallas	O O O B-transport_type B-city_name	atis_ground_fare	9	24 24 24 20 12
8824	dos los que les gustaría el aquí en uno ellos y el otro	O O O O O O O O O O O O O	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 24 24
11655	muéstrame una desde houston hasta que lleguen después de de tarde	O O O B-fromloc.city_name O O O B-arrive_time.time_relative I-arrive_time.time_relative I-arrive_time.time I-arrive_time.time	atis_flight	2	24 24 24 79 24 24 24 51 52 104 104
2045	vuelo desde ontario ángeles para jueves	O O B-fromloc.city_name I-toloc.city_name O B-depart_date.day_name	atis_flight	2	24 24 79 74 24 107
20781	aerolíneas vuelan francisco hasta vía	O O I-fromloc.city_name O O	atis_airline	15	24 24 80 24 24
