ID	TEXT	SLOTS	INTENT	INTENT_ID	SLOTS_ID
50	Grossman what believed that this is benefited the least expensive one the game way s writing as he fare from and Schafer were all funny in slightly boston different to pittsburgh 	O O O O O O O O B-cost_relative I-cost_relative B-round_trip O O I-round_trip O O O O O O O O O O O O O B-fromloc.city_name O O B-toloc.city_name 	atis_airfare	0	24 24 24 24 24 24 24 24 55 56 6 24 24 7 24 24 24 24 24 24 24 24 24 24 24 24 24 79 24 24 73
1959	list daily flights from oakland to boston using united airlines	O B-flight_days O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name	atis_flight	2	24 2 24 24 79 24 73 24 65 66
4036	is ground transportation Encouraged by the unk of available in unk of Emperor Joseph II philadelphia Jews first permanently settled in Zagreb in the late eighteenth 	O O O O O O O O O O O O O O O B-city_name O O O O O O O O O O 	atis_ground_service	12	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 12 24 24 24 24 24 24 24 24 24 24
1004	i'd like flight information between boston and washington september third	O O O O O B-fromloc.city_name O B-toloc.city_name B-depart_date.month_name B-depart_date.day_number	atis_flight	2	24 24 24 24 24 79 24 73 87 97
3078	The show chorus me all the follows flights from cincinnati to toronto giving way to the second verse rap which contains the lyrics Jay Z in the range 	O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O O O O O O O O O O O O 	atis_flight	2	24 24 24 24 24 24 24 24 24 79 24 73 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
1948	and what are the flights from nashville to tacoma on the eighteenth again	O O O O O O B-fromloc.city_name O B-toloc.city_name O O B-depart_date.day_number O	atis_flight	2	24 24 24 24 24 24 79 24 73 24 24 97 24
3518	The please Interim Haiti Recovery Commission led by list the former US President Bill Clinton and Haitian friday flights Prime Minister Jean Max from Bellerive houston to milwaukee on american airlines in the evening 	O O O O O O O O O O O O O O O O O B-depart_date.day_name O O O O O O O B-fromloc.city_name O B-toloc.city_name O B-airline_name I-airline_name O O B-depart_time.period_of_day 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 107 24 24 24 24 24 24 24 79 24 73 24 65 66 24 24 91
2330	list flights from san Within jose a to houston next sunday few years of his death Walpole was seen as old fashioned and his works were largely neglected 	O O O B-fromloc.city_name O I-fromloc.city_name O O B-toloc.city_name B-depart_date.date_relative B-depart_date.day_name O O O O O O O O O O O O O O O O O 	atis_flight	2	24 24 24 79 24 80 24 24 73 153 107 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
2200	find Despite their scoring opportunity one problem Real had was travel to arrangements for get a the one best out of their winger way flight from san Cunningham francisco to dallas 	O O O O O O O O O O O O O O O O O B-round_trip O O O O O I-round_trip O O B-fromloc.city_name O I-fromloc.city_name O B-toloc.city_name 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 6 24 24 24 24 24 7 24 24 79 24 80 24 73
859	show me the american airline Every five flights leaving phoenix on wednesday minutes the and arriving in barrage milwaukee would move m yd forward continuing to pound German defences in the bombardment area 	O O O B-airline_name I-airline_name O O O O B-fromloc.city_name O B-depart_date.day_name O O O O O O B-toloc.city_name O O O O O O O O O O O O O O 	atis_flight	2	24 24 24 65 66 24 24 24 24 79 24 107 24 24 24 24 24 24 73 24 24 24 24 24 24 24 24 24 24 24 24 24 24
1953	show Jim me the flights from boston to Farber wrote in pittsburgh on wednesdays and thursdays Entertainment Weekly unk Dylan delivers these songs of love lost and cherished not with a 	O O O O O O B-fromloc.city_name O O O O B-toloc.city_name O B-depart_date.day_name O B-depart_date.day_name O O O O O O O O O O O O O O O 	atis_flight	2	24 24 24 24 24 24 79 24 24 24 24 73 24 107 24 107 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
2326	Throughout Carey was i awarded various prestigious awards at the World Music would Awards including World s Best like Selling Female R a flight from baltimore to san francisco on twa with a stop in denver 	O O O O O O O O O O O O O O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-airline_code O O O O B-stoploc.city_name 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 79 24 73 74 24 129 24 24 24 24 133
100	show me the fares for delta flights from dallas to san francisco	O O O O O B-airline_name O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_airfare	0	24 24 24 24 24 65 24 24 79 24 73 74
326	show me the cheapest fare from dallas When informed to baltimore that the episode was about a bat entering into the office and one of the characters pretending 	O O O B-cost_relative O O B-fromloc.city_name O O O B-toloc.city_name O O O O O O O O O O O O O O O O O 	atis_airfare	0	24 24 24 55 24 24 79 24 24 24 73 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
2512	The flights from pittsburgh to baltimore Bobby between Orlando 10 am produced version of and the single included another line All 2 your pm stopping stalling and starting Who do 	O O O B-fromloc.city_name O B-toloc.city_name O O O B-depart_time.start_time I-depart_time.start_time O O O O O O O O O O B-depart_time.end_time O I-depart_time.end_time O O O O O O 	atis_flight	2	24 24 24 79 24 73 24 24 24 95 96 24 24 24 24 24 24 24 24 24 24 63 24 64 24 24 24 24 24 24
2195	information on flights from baltimore to philadelphia	O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 24 79 24 73
3688	could you please tell me the first flight leaving baltimore to san francisco on a 747 on august twenty seventh	O O O O O O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-aircraft_code O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number	atis_flight	2	24 24 24 24 24 24 141 24 24 79 24 73 74 24 24 143 24 87 97 98
2658	list the Some key functions flights of the from philadelphia British government to are san francisco still via dallas executed by virtue of the royal prerogative but generally the 	O O O O O O O O O B-fromloc.city_name O O O O B-toloc.city_name I-toloc.city_name O O B-stoploc.city_name O O O O O O O O O O 	atis_flight	2	24 24 24 24 24 24 24 24 24 79 24 24 24 24 73 74 24 24 133 24 24 24 24 24 24 24 24 24 24
680	the latest flight from baltimore to oakland please and i'd like a meal with that	O B-flight_mod O O B-fromloc.city_name O B-toloc.city_name O O O O O B-meal O O	atis_flight	2	24 141 24 24 79 24 73 24 24 24 24 24 123 24 24
4084	i'll need a rental car at the atlanta airport can you show me what's available	O O O B-transport_type I-transport_type O O B-airport_name I-airport_name O O O O O O	atis_ground_service	12	24 24 24 20 21 24 24 10 11 24 24 24 24 24 24
3	what is the cost of flight dl 106 from philadelphia to boston	O O O O O O B-airline_code B-flight_number O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	24 24 24 24 24 24 129 125 24 79 24 73
2739	show me During the the production of flights Usher from atlanta to s baltimore fourth studio album Confessions they thought of various female singers to pair him 	O O O O O O O O O O B-fromloc.city_name O O B-toloc.city_name O O O O O O O O O O O O O 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 79 24 24 73 24 24 24 24 24 24 24 24 24 24 24 24 24
3206	The all first round mention of Tonin in trip a record from flights a foreign between state new york and is miami from the site of unk located that are kilometres first class 	O O O B-round_trip O O O O I-round_trip O O O O O O O O B-fromloc.city_name I-fromloc.city_name O O B-toloc.city_name O O O O O O O O O B-class_type I-class_type 	atis_flight	2	24 24 24 6 24 24 24 24 7 24 24 24 24 24 24 24 24 79 80 24 24 73 24 24 24 24 24 24 24 24 24 89 90
1887	now i need a one way flight from pittsburgh to denver	O O O O B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 24 6 7 24 24 79 24 73
306	what's the lowest round trip fare from bwi to any city	O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.airport_code O O O	atis_airfare	0	24 24 55 6 7 24 24 93 24 24 24
4231	define airline ua	O O B-airline_code	atis_abbreviation	14	24 24 129
3164	list possible round trip daily flights between boston and oakland	O O B-round_trip I-round_trip B-flight_days O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 6 7 2 24 24 79 24 73
159	unk i'd like but a round trip ticket from this los species angeles to has tacoma washington a unk brown cap with a unk margin and a stem that unk reddish 	O O O O O B-round_trip I-round_trip O O O B-fromloc.city_name O I-fromloc.city_name O O B-toloc.city_name B-toloc.state_name O O O O O O O O O O O O O O 	atis_airfare	0	24 24 24 24 24 6 7 24 24 24 79 24 80 24 24 73 25 24 24 24 24 24 24 24 24 24 24 24 24 24 24
1142	list An flights innovative from boston to drilling and blasting technique pittsburgh called leaving early in the unk Cone morning on august unk sixth unk was used in the remedial works process 	O O O O O B-fromloc.city_name O O O O O B-toloc.city_name O O B-depart_time.period_mod O O O O B-depart_time.period_of_day O B-depart_date.month_name O B-depart_date.day_number O O O O O O O O 	atis_flight	2	24 24 24 24 24 79 24 24 24 24 24 73 24 24 83 24 24 24 24 91 24 87 24 97 24 24 24 24 24 24 24 24
824	show flights between boston and denver	O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 79 24 73
4347	Townsend s solo what airlines material fly blends from many genres boston to and influences washington with elements of atmospheric ambient music hard rock and progressive 	O O O O O O O O O O O B-fromloc.city_name O O O B-toloc.city_name O O O O O O O O O O 	atis_airline	15	24 24 24 24 24 24 24 24 24 24 24 79 24 24 24 73 24 24 24 24 24 24 24 24 24 24
4377	please show me airlines with flights from denver to philadelphia	O O O O O O O B-fromloc.city_name O B-toloc.city_name	atis_airline	15	24 24 24 24 24 24 24 79 24 73
3596	give me the flights from chicago to seattle on saturday morning	O O O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day	atis_flight	2	24 24 24 24 24 79 24 73 24 107 91
1456	please list all Additionally flights SKA connected the from oakland to grounds dallas on Somali Civil sunday morning Aviation and Meteorological Agency unk and immigration customs commercial airlines and Somali 	O O O O O O O O O B-fromloc.city_name O O B-toloc.city_name O O O B-depart_date.day_name B-depart_time.period_of_day O O O O O O O O O O O O 	atis_flight	2	24 24 24 24 24 24 24 24 24 79 24 24 73 24 24 24 107 91 24 24 24 24 24 24 24 24 24 24 24 24
2777	flight information on january twenty third 1992 from denver to san francisco	O O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number B-depart_date.year O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	24 24 24 87 97 98 22 24 79 24 73 74
1881	which nonstop Suba likewise flight from atlanta to oakland argues leaves that in the afternoon White s and advantage arrives at 5 is actually pm less than a move since White must tip his hand 	O B-flight_stop O O O O B-fromloc.city_name O B-toloc.city_name O O O O O B-arrive_time.period_of_day O O O O O O B-arrive_time.time O O I-arrive_time.time O O O O O O O O O O 	atis_flight	2	24 59 24 24 24 24 79 24 73 24 24 24 24 24 49 24 24 24 24 24 24 103 24 24 104 24 24 24 24 24 24 24 24 24 24
2298	show me flights between memphis and las vegas on sunday	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-depart_date.day_name	atis_flight	2	24 24 24 24 79 24 73 74 24 107
3620	show me flights from tampa to st. louis	O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	24 24 24 24 79 24 73 74
4005	ground transportation atl to atlanta	O O B-airport_code O B-toloc.city_name	atis_ground_service	12	24 24 149 24 73
2487	are unk there any Farber flights from new york to los highlights angeles which stop a number over in of milwaukee these discrepancies and says that the allegory does not hold true in any 	O O O O O O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O I-toloc.city_name O O O O O O O B-stoploc.city_name O O O O O O O O O O O O O 	atis_flight	2	24 24 24 24 24 24 24 79 80 24 73 24 74 24 24 24 24 24 24 24 133 24 24 24 24 24 24 24 24 24 24 24 24 24
4058	After what kind the Austro Hungarian Empire collapsed of in the ground Austrians wanted to transportation is turn there the fleet over to in denver the newly created State 	O O O O O O O O O O O O O O O O O O O O O O O O B-city_name O O O O 	atis_ground_service	12	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 12 24 24 24 24
4366	show me airlines with flights Similarly from pittsburgh to BuddyTV boston wrote that although please Rachel eventually evolves into being less absorbed in later series she remains the most 	O O O O O O O B-fromloc.city_name O O B-toloc.city_name O O O O O O O O O O O O O O O O O O 	atis_airline	15	24 24 24 24 24 24 24 79 24 24 73 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
772	do you have a flight from philadelphia to san francisco with a stopover in dallas	O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O O O B-stoploc.city_name	atis_flight	2	24 24 24 24 24 24 79 24 73 74 24 24 24 24 133
2818	i'd With Wheeler focusing like his to attention on book potential an Iron Age flight evidence Tessa concentrated on on excavating american the inside of airlines the from city boston to san francisco with one stop in pittsburgh 	O O O O O O O O O O O O O O O O O O O O O B-airline_name O O O I-airline_name O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-flight_stop I-flight_stop O B-stoploc.city_name 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 65 24 24 24 66 24 24 24 79 24 73 74 24 59 60 24 133
3730	how many stops on continental 1765 from boston to san francisco	O O O O B-airline_name B-flight_number O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_quantity	4	24 24 24 24 65 125 24 79 24 73 74
1916	i would like to book an early morning flight from tampa florida to charlotte north carolina on april sixth	O O O O O O B-depart_time.period_of_day B-depart_time.period_of_day O O B-fromloc.city_name B-fromloc.state_name O B-toloc.city_name B-toloc.state_name I-toloc.state_name O B-depart_date.month_name B-depart_date.day_number	atis_flight	2	24 24 24 24 24 24 91 91 24 24 79 85 24 73 25 26 24 87 97
740	what are the two american airlines flights that leave from dallas to san francisco in the evening	O O O B-mod B-airline_name I-airline_name O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O O B-depart_time.period_of_day	atis_flight	2	24 24 24 8 65 66 24 24 24 24 79 24 73 74 24 24 91
4023	train to newark	B-transport_type O B-city_name	atis_ground_service	12	20 24 12
1652	what flights leave pittsburgh for denver on monday night	O O O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name B-depart_time.period_of_day	atis_flight	2	24 24 24 79 24 73 24 107 91
1287	i She has would built on the like to find work she did a while flight at Square since leaving she has that composed goes or from is tampa to montreal composing making a stop in new york and a flight that serves lunch 	O O O O O O O O O O O O O O O O O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O B-stoploc.city_name I-stoploc.city_name O O O O O B-meal_description 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 79 24 73 24 24 24 24 24 133 134 24 24 24 24 24 57
2803	show me evening flights to baltimore	O O B-period_of_day O O B-toloc.city_name	atis_flight	2	24 24 37 24 24 73
1998	what flights are there between atlanta and denver	O O O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 24 24 79 24 73
2542	from seattle to salt lake city	O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name	atis_flight	2	24 79 24 73 74 74
1377	In Eguchi give did not me the flights rule from out the phoenix possibility of someday drawing a to continuation milwaukee on of the wednesday series but he said 	O O O O O O O O O O O O B-fromloc.city_name O O O O O O O B-toloc.city_name O O O B-depart_date.day_name O O O O 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 24 79 24 24 24 24 24 24 24 73 24 24 24 107 24 24 24 24
1792	show flights from dallas to san francisco	O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	24 24 24 79 24 73 74
3591	show me the flights arriving at love field	O O O O O O B-toloc.airport_name I-toloc.airport_name	atis_flight	2	24 24 24 24 24 24 16 17
213	round trip fares from denver to philadelphia under 1000 dollars and pittsburgh to philadelphia under 1000 dollars	B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name B-cost_relative B-fare_amount I-fare_amount O B-fromloc.city_name O B-toloc.city_name B-cost_relative B-fare_amount I-fare_amount	atis_airfare	0	6 7 24 24 79 24 73 55 155 156 24 79 24 73 55 155 156
967	Some epithets please list the eventually flights from became separate deities st. as paul to with unk kansas an city epithet applied to on friday night that several goddesses serve meaning meals great unk which 	O O O O O O O O O O O B-fromloc.city_name O I-fromloc.city_name O O O B-toloc.city_name O I-toloc.city_name O O O O B-depart_date.day_name B-depart_time.period_of_day O O O O O B-meal O O O 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 79 24 80 24 24 24 73 24 74 24 24 24 24 107 91 24 24 24 24 24 123 24 24 24
102	Farm to Market Road unk locally i'd called unk Boulevard connects Galveston to Brazoria like to see County all via the San the Luis economy Pass fares from baltimore to philadelphia 	O O O O O O O O O O O O O O O O O O O O O O O O B-economy O O O B-fromloc.city_name O B-toloc.city_name 	atis_airfare	0	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 41 24 24 24 79 24 73
1156	what are the early morning A more positive view flights from of WNO came from Scotland where boston to denver the two main newspapers The Scotsman and The Herald 	O O O B-depart_time.period_of_day B-depart_time.period_of_day O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O O O O O 	atis_flight	2	24 24 24 91 91 24 24 24 24 24 24 24 24 24 24 24 24 79 24 73 24 24 24 24 24 24 24 24 24
1203	what flights are available tuesday afternoon from pittsburgh to atlanta	O O O O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 24 107 91 24 79 24 73
3372	all flights from boston to washington dc on november eleventh	O O O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code O B-depart_date.month_name B-depart_date.day_number	atis_flight	2	24 24 24 79 24 73 115 24 87 97
775	ft tall and show was me constructed all from flights a with fares red brick from frame with stages pittsburgh of wooden to eaves san francisco 	O O O O O O O O O O O O O O O O O O O B-fromloc.city_name O O O O B-toloc.city_name I-toloc.city_name 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 79 24 24 24 24 73 74
3574	show me the cheapest one way flights from dallas to san francisco leaving dallas after 4 pm	O O O B-cost_relative B-round_trip I-round_trip O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time	atis_flight	2	24 24 24 55 6 7 24 24 79 24 73 74 24 79 101 14 15
1799	show me all flights on us airlines from boston to oakland california which leave after 11 o'clock am	O O O O O B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name B-toloc.state_name O O B-depart_time.time_relative B-depart_time.time I-depart_time.time I-depart_time.time	atis_flight	2	24 24 24 24 24 65 66 24 79 24 73 25 24 24 101 14 15 15
3450	i need a thursday flight from pittsburgh to baltimore arriving in baltimore before 9 o'clock	O O O B-depart_date.day_name O O B-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time	atis_flight	2	24 24 24 107 24 24 79 24 73 24 24 73 51 103 104
2430	i would like to make a round trip between washington and san francisco	O O O O O O B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	24 24 24 24 24 24 6 7 24 79 24 73 74
3505	what flights do you have between oakland and boston with a stopover in dallas fort worth	O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-stoploc.city_name I-stoploc.city_name I-stoploc.city_name	atis_flight	2	24 24 24 24 24 24 79 24 73 24 24 24 24 133 134 134
666	In are unk Dubreuil an unk there also from France any flights from purchased boston to oakland unk stone that antiquities from local children and stop also gathered some 	O O O O O O O O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O O O O O B-flight_stop O O O 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 24 24 24 79 24 73 24 24 24 24 24 24 24 24 59 24 24 24
2320	what On is the most his expensive flight from dallas last to baltimore night in Honda the General returns late to camp and finds one of his old friends 	O O O O B-cost_relative O I-cost_relative O O B-fromloc.city_name O O B-toloc.city_name O O O O O O O O O O O O O O O O 	atis_flight	2	24 24 24 24 55 24 56 24 24 79 24 24 73 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
2619	i'd like to leave from boston on tuesday and i'd like to leave sometime in the morning	O O O O O B-fromloc.city_name O B-depart_date.day_name O O O O O O O O B-depart_time.period_of_day	atis_flight	2	24 24 24 24 24 79 24 107 24 24 24 24 24 24 24 24 91
723	what Over flights are available wednesday morning from boston the to denver following year the French continued to attack British trade convoys achieving important victories at the Action of November 	O O O O O B-depart_date.day_name B-depart_time.period_of_day O B-fromloc.city_name O O B-toloc.city_name O O O O O O O O O O O O O O O O O O 	atis_flight	2	24 24 24 24 24 107 91 24 79 24 24 73 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
1827	The luminosity of a star what's is the amount of light and other forms of the unk earliest energy it radiates flight per unit from atlanta to boston 	O O O O O O O O O O O O O O O O O B-flight_mod O O O O O O O B-fromloc.city_name O B-toloc.city_name 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 141 24 24 24 24 24 24 24 79 24 73
3244	are there any nonstop flights from philadelphia to denver that arrive before 5 pm	O O O B-flight_stop O O B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time	atis_flight	2	24 24 24 59 24 24 79 24 73 24 24 51 103 104
1225	i Only want a flight from the east toronto end to of the san diego that original stops in chapel st. which housed the apse louis are there and flights a small part of the south 	O O O O O O O O B-fromloc.city_name O O O O B-toloc.city_name I-toloc.city_name O O O O O B-stoploc.city_name O O O O I-stoploc.city_name O O O O O O O O O O 	atis_flight	2	24 24 24 24 24 24 24 24 79 24 24 24 24 73 74 24 24 24 24 24 133 24 24 24 24 134 24 24 24 24 24 24 24 24 24 24
2418	what In the are Sun with the a million flights kelvin core available hydrogen fuses to form helium in the in proton the proton chain reaction morning between boston and denver 	O O O O O O O O O O O O O O O O O O O O O O O O O O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 91 24 79 24 73
2217	list flights from pittsburgh to baltimore	O O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 24 79 24 73
4139	Cadmium what is selective sensors based on the unk unk have been developed for imaging and sensing of cadmium hp in cells 	O O O O O O O O O O O O O O O O O O O B-airline_code O O 	atis_abbreviation	14	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 129 24 24
3298	i would like information on flights from denver to san francisco after noon on wednesday	O O O O O O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time O B-depart_date.day_name	atis_flight	2	24 24 24 24 24 24 24 79 24 73 74 101 14 24 107
2574	Jane Guildford was born in Kent in about unk unk the only daughter of Sir Edward Guildford is and Eleanor West there a direct flight from atlanta to philadelphia that arrives in philadelphia around 12 noon 	O O O O O O O O O O O O O O O O O O O O O O O B-connect O O B-fromloc.city_name O B-toloc.city_name O O O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time 	atis_flight	2	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 61 24 24 79 24 73 24 24 24 73 51 103 104
1567	morning flight from boston to philadelphia	B-depart_time.period_of_day O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	91 24 24 79 24 73
3706	please list Across all flights from san francisco to Ireland there pittsburgh on sunday is significant interest in the English and to a lesser extent Scottish soccer leagues 	O O O O O O B-fromloc.city_name I-fromloc.city_name O O O B-toloc.city_name O B-depart_date.day_name O O O O O O O O O O O O O O 	atis_flight	2	24 24 24 24 24 24 79 80 24 24 24 73 24 107 24 24 24 24 24 24 24 24 24 24 24 24 24 24
4048	It involved both two is there dimensional ground transportation and three dimensional from tracking shots the as well as insertion of matte shots atlanta and the airport to downtown atlanta 	O O O O O O O O O O O O O O O O O O O O O O O B-fromloc.airport_name O O I-fromloc.airport_name O O B-toloc.city_name 	atis_ground_service	12	24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 145 24 24 146 24 24 73
3603	show me the list of flights between philadelphia and denver that leave in the afternoon	O O O O O O O B-fromloc.city_name O B-toloc.city_name O O O O B-depart_time.period_of_day	atis_flight	2	24 24 24 24 24 24 24 79 24 73 24 24 24 24 91
2871	The other candidate for the unk from that next sunday flights mint is the D from with an estimated miami to mintage of and perhaps to cleveland after 1200 hours 	O O O O O O O O B-depart_date.date_relative B-depart_date.day_name O O O O O O O O O B-fromloc.city_name O O O O O O B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time 	atis_flight	2	24 24 24 24 24 24 24 24 153 107 24 24 24 24 24 24 24 24 24 79 24 24 24 24 24 24 73 101 14 15
4146	what does ff mean A combined naval force from Venice Genoa unk and Geoffrey II of Achaea broke through the blockade 	O O B-airline_code O O O O O O O O O O O O O O O O O O 	atis_abbreviation	14	24 24 129 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24 24
