ID	TEXT	SLOTS	INTENT	INTENT_ID	SLOTS_ID
2398	travel round trip from dallas pittsburgh	O B-round_trip I-round_trip O B-fromloc.city_name B-toloc.city_name	atis_flight	2	24 6 7 24 79 73
166	cheapest from indianapolis to seattle	B-cost_relative O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	55 24 79 24 73
3147	a flight boston denver in pittsburgh	O O B-fromloc.city_name B-toloc.city_name O B-stoploc.city_name	atis_flight	2	24 24 79 73 24 133
3621	please st. louis to st. paul after 10 am	O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time	atis_flight	2	24 79 80 24 73 74 101 14 15
2059	looking a cleveland dallas	O O B-fromloc.city_name B-toloc.city_name	atis_flight	2	24 24 79 73
2488	united flights pittsburgh and baltimore	B-airline_name O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	65 24 79 24 73
2293	show from oakland denver	O O B-fromloc.city_name B-toloc.city_name	atis_flight	2	24 24 79 73
704	what pittsburgh to oakland airport	O B-fromloc.city_name O B-toloc.airport_name I-toloc.airport_name	atis_flight	2	24 79 24 16 17
3	what cheapest round trip between boston san francisco	O B-cost_relative B-round_trip I-round_trip O B-fromloc.city_name B-toloc.city_name I-toloc.city_name	atis_airfare	0	24 55 6 7 24 79 73 74
2469	i need flight baltimore seattle minneapolis	O O O B-fromloc.city_name B-toloc.city_name B-stoploc.city_name	atis_flight	2	24 24 24 79 73 133
536	i'd delta atlanta to boston	O B-airline_name B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 65 79 24 73
1574	us air flights leave indianapolis san diego after 130 the afternoon	B-airline_name I-airline_name O O B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time O B-depart_time.period_of_day	atis_flight	2	65 66 24 24 79 73 74 101 14 24 91
1322	flights montreal and phoenix to las vegas	O B-fromloc.city_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	24 79 24 79 24 73 74
2094	latest on wednesday from atlanta washington dc	B-flight_mod O B-depart_date.day_name O B-fromloc.city_name B-toloc.city_name B-toloc.state_code	atis_flight	2	141 24 107 24 79 73 115
2702	friday night flights from st. paul kansas city	B-depart_date.day_name B-depart_time.period_of_day O O B-fromloc.city_name I-fromloc.city_name B-toloc.city_name I-toloc.city_name	atis_flight	2	107 91 24 24 79 80 73 74
2715	the tuesday october first atlanta to baltimore	O B-depart_date.day_name B-depart_date.month_name B-class_type B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 107 87 89 79 24 73
1252	i'm a boston denver has stopovers and afternoon	O O B-fromloc.city_name B-toloc.city_name O B-flight_stop O B-depart_time.period_of_day	atis_flight	2	24 24 79 73 24 59 24 91
2073	on monday baltimore to dallas	O B-depart_date.day_name B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 107 79 24 73
69	me between philadelphia san francisco are less 200 dollars one way	O O B-fromloc.city_name B-toloc.city_name I-toloc.city_name O B-cost_relative B-fare_amount I-fare_amount B-round_trip I-round_trip	atis_airfare	0	24 24 79 73 74 24 55 155 156 6 7
3240	go tampa to charlotte sunday	O B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name	atis_flight	2	24 79 24 73 107
617	city land general mitchell international	O O B-toloc.airport_name I-toloc.airport_name I-toloc.airport_name	atis_flight	2	24 24 16 17 17
1904	what from st. louis st. paul thursday after 10 am	O O B-fromloc.city_name I-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time	atis_flight	2	24 24 79 80 73 74 107 101 14 15
98	okay want cheapest fare atlanta boston	O O B-cost_relative O B-fromloc.city_name B-toloc.city_name	atis_airfare	0	24 24 55 24 79 73
2471	you me philadelphia dallas that early afternoon	O O B-fromloc.city_name B-toloc.city_name O B-depart_time.period_of_day B-arrive_time.period_of_day	atis_flight	2	24 24 79 73 24 91 49
2482	need nonstop atlanta to baltimore arriving 5 pm 730 pm	O B-flight_stop B-fromloc.city_name O B-toloc.city_name O B-arrive_time.start_time I-arrive_time.start_time B-arrive_time.end_time I-arrive_time.end_time	atis_flight	2	24 59 79 24 73 24 39 40 53 54
1489	the northwest airlines flights leave denver before noon	O B-airline_name I-airline_name O O B-fromloc.city_name B-depart_time.time_relative B-depart_time.time	atis_flight	2	24 65 66 24 24 79 101 14
4121	ground from pittsburgh airport	O O B-fromloc.airport_name I-fromloc.airport_name	atis_ground_service	12	24 24 145 146
52	is the cheapest one way denver pittsburgh	O O B-cost_relative B-round_trip I-round_trip B-fromloc.city_name B-toloc.city_name	atis_airfare	0	24 24 55 6 7 79 73
3422	flights are between washington san francisco	O O O B-fromloc.city_name B-toloc.city_name I-toloc.city_name	atis_flight	2	24 24 24 79 73 74
2310	the earliest can from bwi boston logan	O B-flight_mod O O B-fromloc.airport_code B-toloc.city_name B-toloc.airport_name	atis_flight	2	24 141 24 24 93 73 16
2664	to for may twenty sixth from tampa milwaukee a direct	O O B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-fromloc.city_name B-toloc.city_name O B-connect	atis_flight	2	24 24 87 97 98 24 79 73 24 61
3263	the round trip from st. paul to san jose	O B-round_trip I-round_trip O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	24 6 7 24 79 80 24 73 74
205	what least expensive one way philadelphia and boston	O B-cost_relative I-cost_relative B-round_trip I-round_trip B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	24 55 56 6 7 79 24 73
3135	cheapest boston and philadelphia which arrive 3 5 o'clock tuesday	B-cost_relative B-fromloc.city_name O B-toloc.city_name O O B-arrive_time.start_time B-arrive_time.end_time I-arrive_time.end_time B-arrive_date.day_name	atis_flight	2	55 79 24 73 24 24 39 53 54 121
1442	show the baltimore philadelphia	O O B-fromloc.city_name B-toloc.city_name	atis_flight	2	24 24 79 73
1137	i delta airlines atlanta to pittsburgh	O B-airline_name I-airline_name B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 65 66 79 24 73
3043	all new york to miami on tuesday	O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name	atis_flight	2	24 79 80 24 73 24 107
3399	the takeoffs general mitchell international	O O B-airport_name I-airport_name I-airport_name	atis_flight	2	24 24 10 11 11
224	show the most expensive	O O B-cost_relative I-cost_relative	atis_airfare	0	24 24 55 56
3882	airports in new york	O O B-city_name I-city_name	atis_airport	10	24 24 12 13
1476	flight have dallas denver august twenty seventh in morning	O O B-fromloc.city_name B-toloc.city_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number O B-depart_time.period_of_day	atis_flight	2	24 24 79 73 87 97 98 24 91
2109	list morning between atlanta and dallas	O B-depart_time.period_of_day O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 91 24 79 24 73
2645	nonstop from salt lake city to cincinnati	B-flight_stop O B-fromloc.city_name I-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight	2	59 24 79 80 80 24 73
4001	ground transportation boston boston	O O B-fromloc.city_name B-toloc.city_name	atis_ground_service	12	24 24 79 73
1061	the baltimore to dallas	O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 79 24 73
347	me round trip tickets baltimore dallas	O B-round_trip I-round_trip O B-fromloc.city_name B-toloc.city_name	atis_airfare	0	24 6 7 24 79 73
2084	united airlines flight wednesday san francisco to boston	B-airline_name I-airline_name O B-depart_date.day_name B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight	2	65 66 24 107 79 80 24 73
1735	flights from philadelphia oakland	O O B-fromloc.city_name B-toloc.city_name	atis_flight	2	24 24 79 73
3465	united flights boston to san francisco make connections	B-airline_name O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name O B-connect	atis_flight	2	65 24 79 24 73 74 24 61
1562	please list american airlines houston milwaukee	O O B-airline_name I-airline_name B-fromloc.city_name B-toloc.city_name	atis_flight	2	24 24 65 66 79 73
3953	list ground at phoenix	O O O B-city_name	atis_ground_service	12	24 24 24 12
2865	a tomorrow columbus houston stopover in nashville	O B-depart_date.today_relative B-fromloc.city_name B-toloc.city_name O O B-stoploc.city_name	atis_flight	2	24 71 79 73 24 24 133
3991	is available boston	O O B-city_name	atis_ground_service	12	24 24 12
3476	the earliest flight denver san francisco the morning august twenty seventh	O B-flight_mod O B-fromloc.city_name B-toloc.city_name I-toloc.city_name O B-depart_time.period_of_day B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number	atis_flight	2	24 141 24 79 73 74 24 91 87 97 98
3141	me flights atlanta to baltimore	O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 79 24 73
998	flights boston to pittsburgh	O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 79 24 73
964	find the earliest from san francisco atlanta	O O B-flight_mod O B-fromloc.city_name I-fromloc.city_name B-toloc.city_name	atis_flight	2	24 24 141 24 79 80 73
4244	fare code y mean	O O B-fare_basis_code O	atis_abbreviation	14	24 24 31 24
3724	what capacity airplanes united airlines	O O O B-airline_name I-airline_name	atis_capacity	3	24 24 24 65 66
3282	from los angeles pittsburgh arrives before 3 pm on tuesday	O B-fromloc.city_name I-fromloc.city_name B-toloc.city_name O B-arrive_time.time_relative B-arrive_time.time I-arrive_time.time O B-arrive_date.day_name	atis_flight	2	24 79 80 73 24 51 103 104 24 121
1386	me flights san francisco to atlanta	O O B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 79 80 24 73
974	an american airlines first class philadelphia to dallas	O B-airline_name I-airline_name B-class_type I-class_type B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 65 66 89 90 79 24 73
2805	the afternoon from atlanta baltimore	O B-depart_time.period_of_day O B-fromloc.city_name B-toloc.city_name	atis_flight	2	24 91 24 79 73
1480	nonstop indianapolis toronto that leaves thursday morning	B-flight_stop B-fromloc.city_name B-toloc.city_name O O B-arrive_date.day_name B-arrive_time.period_of_day	atis_flight	2	59 79 73 24 24 121 49
4239	does ewr mean	O B-airport_code O	atis_abbreviation	14	24 149 24
1855	i catch an evening boston philadelphia august first	O O O B-depart_time.period_of_day B-fromloc.city_name B-toloc.city_name B-depart_date.month_name B-depart_date.day_number	atis_flight	2	24 24 24 91 79 73 87 97
1645	are atlanta to washington dc wednesday	O B-fromloc.city_name O B-toloc.city_name B-toloc.state_code B-depart_date.day_name	atis_flight	2	24 79 24 73 115 107
2193	find philadelphia and dallas by noon	O B-fromloc.city_name O B-toloc.city_name B-arrive_time.time_relative B-arrive_time.time	atis_flight	2	24 79 24 73 51 103
2153	show from san francisco boston philadelphia baltimore	O O B-fromloc.city_name I-fromloc.city_name B-toloc.city_name B-toloc.city_name B-toloc.city_name	atis_flight	2	24 24 79 80 73 73 73
385	what first class on american airlines	O B-class_type I-class_type O B-airline_name I-airline_name	atis_flight_no	1	24 89 90 24 65 66
3123	to fly boston philadelphia next thursday	O O B-fromloc.city_name B-toloc.city_name B-depart_date.date_relative B-depart_date.day_name	atis_flight	2	24 24 79 73 153 107
2266	please landing on general mitchell international airport	O O O B-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name I-fromloc.airport_name	atis_flight	2	24 24 24 145 146 146 146
3334	want denver pittsburgh and atlanta in	O B-fromloc.city_name B-toloc.city_name O B-toloc.city_name O	atis_flight	2	24 79 73 24 73 24
3098	from boston to denver	O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 79 24 73
1131	want from milwaukee orlando one way after 5 pm wednesday	O O B-fromloc.city_name B-toloc.city_name B-round_trip I-round_trip B-depart_time.time_relative B-depart_time.time I-depart_time.time B-depart_date.day_name	atis_flight	2	24 24 79 73 6 7 101 14 15 107
1899	all atlanta's airport	O B-toloc.city_name O	atis_flight	2	24 73 24
2934	me flights baltimore to dallas	O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 79 24 73
274	cheapest round trip airfare tacoma to orlando	B-cost_relative B-round_trip I-round_trip O B-fromloc.city_name O B-toloc.city_name	atis_airfare	0	55 6 7 24 79 24 73
1457	all on continental seattle sunday after 430 pm	O O B-airline_name B-fromloc.city_name B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time	atis_flight	2	24 24 65 79 107 101 14 15
1302	to a flight chicago seattle june fourth	O O O B-fromloc.city_name B-toloc.city_name B-depart_date.month_name B-depart_date.day_number	atis_flight	2	24 24 24 79 73 87 97
1589	flights from denver baltimore united airlines	O O B-fromloc.city_name B-toloc.city_name B-airline_name I-airline_name	atis_flight	2	24 24 79 73 65 66
2481	most expensive flight from boston dallas round trip	B-cost_relative I-cost_relative O O B-fromloc.city_name B-toloc.city_name B-round_trip I-round_trip	atis_flight	2	55 56 24 24 79 73 6 7
3466	need denver to pittsburgh july seventh	O B-fromloc.city_name O B-toloc.city_name B-depart_date.month_name B-depart_date.day_number	atis_flight	2	24 79 24 73 87 97
1344	the earliest from boston atlanta	O B-flight_mod O B-fromloc.city_name B-toloc.city_name	atis_flight	2	24 141 24 79 73
2275	the from las vegas burbank saturday may twenty two	O O B-fromloc.city_name I-fromloc.city_name B-toloc.city_name B-depart_date.day_name B-depart_date.month_name B-depart_date.day_number I-depart_date.day_number	atis_flight	2	24 24 79 80 73 107 87 97 98
2592	american airlines from phoenix to denver	B-airline_name I-airline_name O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	65 66 24 79 24 73
579	flights from dallas to houston morning	O O B-fromloc.city_name O B-toloc.city_name B-depart_time.period_of_day	atis_flight	2	24 24 79 24 73 91
391	flight flights go from san francisco washington indianapolis	O O O O B-fromloc.city_name I-fromloc.city_name B-toloc.city_name B-stoploc.city_name	atis_flight_no	1	24 24 24 24 79 80 73 133
695	tuesday morning flights between charlotte baltimore	B-depart_date.day_name B-depart_time.period_of_day O O B-fromloc.city_name B-toloc.city_name	atis_flight	2	107 91 24 24 79 73
3952	on ground city of boston downtown	O O B-city_name I-city_name I-city_name O	atis_ground_service	12	24 24 12 13 13 24
1840	show flights baltimore seattle	O O B-fromloc.city_name B-toloc.city_name	atis_flight	2	24 24 79 73
2622	which delta fly boston to philadelphia	O B-airline_name O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 65 24 79 24 73
934	i'm from tampa st. louis before 10 am any	O O B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time O	atis_flight	2	24 24 79 73 74 101 14 15 24
1410	me denver philadelphia on saturday after sunday which after noon	O B-fromloc.city_name B-toloc.city_name O B-depart_date.day_name B-depart_date.date_relative B-depart_date.day_name O B-depart_time.time_relative B-depart_time.time	atis_flight	2	24 79 73 24 107 153 107 24 101 14
2459	from phoenix to las vegas saturday	O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.day_name	atis_flight	2	24 79 24 73 74 107
3924	what limousine is boston	O B-transport_type O B-city_name	atis_ground_service	12	24 20 24 12
3593	a round trip baltimore to dallas connecting denver	O B-round_trip I-round_trip B-fromloc.city_name O B-toloc.city_name B-connect B-stoploc.city_name	atis_flight	2	24 6 7 79 24 73 61 133
4211	is code h	O O B-fare_basis_code	atis_abbreviation	14	24 24 31
1043	flight oakland to denver	O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 79 24 73
767	nonstop wednesday june second miami to baltimore arriving in baltimore 1115 am 1245 pm	B-flight_stop B-arrive_date.day_name B-arrive_date.month_name B-arrive_date.day_number B-fromloc.city_name O B-toloc.city_name O O B-toloc.city_name B-arrive_time.start_time I-arrive_time.start_time B-arrive_time.end_time I-arrive_time.end_time	atis_flight	2	59 121 135 105 79 24 73 24 24 73 39 40 53 54
3743	how many booking k	O O O B-fare_basis_code	atis_quantity	4	24 24 24 31
204	can the of washington atlanta thursday morning	O O O B-toloc.city_name B-fromloc.city_name B-depart_date.day_name B-depart_time.period_of_day	atis_airfare	0	24 24 24 73 79 107 91
4268	the ground transportation atlanta	O O O B-fromloc.city_name	atis_ground_fare	9	24 24 24 79
2491	list phoenix to detroit on wednesday	O B-fromloc.city_name O B-toloc.city_name O B-depart_date.day_name	atis_flight	2	24 79 24 73 24 107
3918	ground transportation denver	O O B-city_name	atis_ground_service	12	24 24 12
4296	airlines fly boston to atlanta	O O B-fromloc.city_name O B-toloc.city_name	atis_airline	15	24 24 79 24 73
160	show one way from tacoma montreal	O B-round_trip I-round_trip O B-fromloc.city_name B-toloc.city_name	atis_airfare	0	24 6 7 24 79 73
1295	i ground in atlanta early flight boston and lastest from atlanta	O O O B-toloc.city_name B-flight_mod O B-fromloc.city_name O B-flight_mod O B-fromloc.city_name	atis_flight	2	24 24 24 73 141 24 79 24 141 24 79
4275	the for rental car pittsburgh	O O B-transport_type I-transport_type B-city_name	atis_ground_fare	9	24 24 20 21 12
2150	the st. paul san jose st. paul to houston	O B-fromloc.city_name I-fromloc.city_name B-toloc.city_name I-toloc.city_name B-fromloc.city_name I-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 79 80 73 74 79 80 24 73
2324	flights arrive baltimore atlanta	O O B-toloc.city_name B-fromloc.city_name	atis_flight	2	24 24 73 79
1194	show from san diego newark	O O B-fromloc.city_name I-fromloc.city_name B-toloc.city_name	atis_flight	2	24 24 79 80 73
1528	i'd flights oakland to dallas fort worth sunday	O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name I-toloc.city_name B-depart_date.day_name	atis_flight	2	24 24 79 24 73 74 74 107
1288	all san francisco monday afternoon arriving pittsburgh	O B-fromloc.city_name I-fromloc.city_name B-depart_date.day_name B-depart_time.period_of_day O B-toloc.city_name	atis_flight	2	24 79 80 107 91 24 73
4402	is us air	O B-airline_name I-airline_name	atis_airline	15	24 65 66
2311	now i detroit san diego tuesday evening	O O B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_date.day_name B-depart_time.period_of_day	atis_flight	2	24 24 79 73 74 107 91
3311	what flights go dallas denver after 3 pm	O O O B-fromloc.city_name B-toloc.city_name B-depart_time.time_relative B-depart_time.time I-depart_time.time	atis_flight	2	24 24 24 79 73 101 14 15
2387	to san diego toronto but in denver	O B-toloc.city_name I-toloc.city_name B-fromloc.city_name O O B-stoploc.city_name	atis_flight	2	24 73 74 79 24 24 133
468	the cheapest denver to oakland	O B-cost_relative B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 55 79 24 73
521	the columbus to baltimore	O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 79 24 73
986	please denver to philadelphia	O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 79 24 73
2608	me latest from atlanta to denver july seventh	O B-flight_mod O B-fromloc.city_name O B-toloc.city_name B-depart_date.month_name B-depart_date.day_number	atis_flight	2	24 141 24 79 24 73 87 97
3202	what flights tomorrow tacoma san jose	O O B-depart_date.today_relative B-fromloc.city_name B-toloc.city_name I-toloc.city_name	atis_flight	2	24 24 71 79 73 74
574	you a atlanta to boston	O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 79 24 73
121	cheapest fare that between philadelphia san francisco	B-cost_relative O O O B-fromloc.city_name B-toloc.city_name I-toloc.city_name	atis_airfare	0	55 24 24 24 79 73 74
7	show us air next sunday from miami cleveland	O B-airline_name I-airline_name B-depart_date.date_relative B-depart_date.day_name O B-fromloc.city_name B-toloc.city_name	atis_airfare	0	24 65 66 153 107 24 79 73
2985	american flights from chicago los angeles morning	B-airline_name O O B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_time.period_of_day	atis_flight	2	65 24 24 79 73 74 91
656	me flights baltimore to dallas	O O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 24 79 24 73
2015	i to pittsburgh denver	O O B-toloc.city_name B-toloc.city_name	atis_flight	2	24 24 73 73
4132	what is sa	O O B-days_code	atis_abbreviation	14	24 24 111
3844	airplane is m80	O O B-aircraft_code	atis_aircraft	7	24 24 143
3132	what flights phoenix to las vegas saturday	O O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name B-depart_date.day_name	atis_flight	2	24 24 79 24 73 74 107
2746	flights from las vegas montreal on saturday	O O B-fromloc.city_name I-fromloc.city_name B-toloc.city_name O B-depart_date.day_name	atis_flight	2	24 24 79 80 73 24 107
4233	what is ewr	O O B-airport_code	atis_abbreviation	14	24 24 149
3827	delta aircraft fly dc10	B-airline_name O O B-aircraft_code	atis_aircraft	7	65 24 24 143
2228	flights from baltimore oakland	O O B-fromloc.city_name B-toloc.city_name	atis_flight	2	24 24 79 73
987	dallas to oakland saturday	B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name	atis_flight	2	79 24 73 107
738	i to plan american airlines boston denver	O O O B-airline_name I-airline_name B-fromloc.city_name B-toloc.city_name	atis_flight	2	24 24 24 65 66 79 73
3927	ground available denver	O O B-city_name	atis_ground_service	12	24 24 12
1690	give flights dallas oakland before noon	O O B-fromloc.city_name B-toloc.city_name B-depart_time.time_relative B-depart_time.time	atis_flight	2	24 24 79 73 101 14
2351	want boston to san francisco	O B-fromloc.city_name O B-toloc.city_name I-toloc.city_name	atis_flight	2	24 79 24 73 74
3594	the earliest boston to atlanta	O B-flight_mod B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 141 79 24 73
3908	show for pittsburgh	O O B-city_name	atis_ground_service	12	24 24 12
4304	me that toronto denver	O O B-fromloc.city_name B-toloc.city_name	atis_airline	15	24 24 79 73
3624	show montreal to chicago	O B-fromloc.city_name O B-toloc.city_name	atis_flight	2	24 79 24 73
529	please united flights pittsburgh baltimore	O B-airline_name O B-fromloc.city_name B-toloc.city_name	atis_flight	2	24 65 24 79 73
1208	from milwaukee orlando on wednesday after 6 pm	O B-fromloc.city_name B-toloc.city_name O B-depart_date.day_name B-depart_time.time_relative B-depart_time.time I-depart_time.time	atis_flight	2	24 79 73 24 107 101 14 15
3326	what least expensive business class flight atlanta dallas	O B-cost_relative I-cost_relative B-class_type I-class_type O B-fromloc.city_name B-toloc.city_name	atis_flight	2	24 55 56 89 90 24 79 73
1931	that arrive baltimore pittsburgh	O O B-toloc.city_name B-fromloc.city_name	atis_flight	2	24 24 73 79
238	how much is first class washington san francisco friday	O O O B-class_type I-class_type B-fromloc.city_name B-toloc.city_name I-toloc.city_name B-depart_date.day_name	atis_airfare	0	24 24 24 89 90 79 73 74 107
1078	philadelphia to boston monday	B-fromloc.city_name O B-toloc.city_name B-depart_date.day_name	atis_flight	2	79 24 73 107
